model_key,model_family,dataset,seed,feature_set,probe,n_total,n_test,auroc,bootstrap_mean,ci_low,ci_high,base_accuracy,pca_dim,pca_explained_variance
mistral7b_v03,Mistral,hellaswag,2025,cheap_confidence_option,hgb,1000,300,0.68561872909699,0.6856670148932041,0.6243729756305761,0.7340780423280424,0.693,,
mistral7b_v03,Mistral,hellaswag,2025,hidden_summary_only,logreg,1000,300,0.7313440635451505,0.7317886511850221,0.671375461808259,0.7883493030457489,0.693,,
mistral7b_v03,Mistral,hellaswag,2025,hidden_summary_only,mlp,1000,300,0.7393394648829431,0.7400394058477372,0.6749965598186821,0.8007473240549687,0.693,,
mistral7b_v03,Mistral,hellaswag,2025,hidden_summary_only,extratrees,1000,300,0.7464464882943144,0.7470778023263246,0.6837544320108199,0.8023686781868286,0.693,,
mistral7b_v03,Mistral,hellaswag,2025,hidden_summary_only,hgb,1000,300,0.6936663879598662,0.6955616193595706,0.6351818868829332,0.7562386627482032,0.693,,
mistral7b_v03,Mistral,hellaswag,2025,cheap_plus_hidden_summary,logreg,1000,300,0.8008465719063544,0.8015798921657172,0.7571130477999631,0.846885506277321,0.693,,
mistral7b_v03,Mistral,hellaswag,2025,cheap_plus_hidden_summary,mlp,1000,300,0.7796300167224081,0.7790877436695557,0.7254858403480686,0.8294836415211582,0.693,,
mistral7b_v03,Mistral,hellaswag,2025,cheap_plus_hidden_summary,extratrees,1000,300,0.78558737458194,0.7858635773099236,0.7351739174836601,0.8340009648600561,0.693,,
mistral7b_v03,Mistral,hellaswag,2025,cheap_plus_hidden_summary,hgb,1000,300,0.7411162207357859,0.7427049257745572,0.6887176802385453,0.7910920662895369,0.693,,
mistral7b_v03,Mistral,hellaswag,2025,pca_hidden_embeddings,logreg,1000,300,0.7720526755852842,0.7717265710632452,0.7217925896648927,0.8176123485556429,0.693,64.0,0.7553141117095947
mistral7b_v03,Mistral,hellaswag,2025,pca_hidden_embeddings,mlp,1000,300,0.6346676421404682,0.6345937082795441,0.5739754131510794,0.695907372999507,0.693,64.0,0.7553141117095947
mistral7b_v03,Mistral,hellaswag,2025,pca_hidden_embeddings,extratrees,1000,300,0.7979201505016722,0.7979011595059872,0.7504682015145234,0.8435397195709695,0.693,64.0,0.7553141117095947
mistral7b_v03,Mistral,hellaswag,2025,pca_hidden_embeddings,hgb,1000,300,0.683998745819398,0.6827571877320466,0.6280649295455917,0.731473681093863,0.693,64.0,0.7553141117095947
mistral7b_v03,Mistral,hellaswag,2025,cheap_plus_pca_hidden,logreg,1000,300,0.7952550167224081,0.7944070416879095,0.7440840846299464,0.8370075680393396,0.693,64.0,0.7553141117095947
mistral7b_v03,Mistral,hellaswag,2025,cheap_plus_pca_hidden,mlp,1000,300,0.7548599498327759,0.7539516790889934,0.6985291053921568,0.8047768154625454,0.693,64.0,0.7553141117095947
mistral7b_v03,Mistral,hellaswag,2025,cheap_plus_pca_hidden,extratrees,1000,300,0.7984949832775919,0.798079690591291,0.7496918914466804,0.842278007958867,0.693,64.0,0.7553141117095947
mistral7b_v03,Mistral,hellaswag,2025,cheap_plus_pca_hidden,hgb,1000,300,0.7241847826086956,0.7249416328361332,0.6729459007401886,0.7709567273691653,0.693,64.0,0.7553141117095947
mistral7b_v03,Mistral,mmlu_all,42,direct_pmax,none,1000,300,0.7795604598550256,0.777610018866418,0.7226026326655473,0.8266205496189277,,,
mistral7b_v03,Mistral,mmlu_all,42,cheap_confidence_option,logreg,1000,300,0.7799067362297427,0.7772941568008476,0.7254723414288853,0.8250540509277402,0.596,,
mistral7b_v03,Mistral,mmlu_all,42,cheap_confidence_option,mlp,1000,300,0.7828154577773674,0.781188605468203,0.7206015686566495,0.8320451329242563,0.596,,
mistral7b_v03,Mistral,mmlu_all,42,cheap_confidence_option,extratrees,1000,300,0.7581605798975022,0.7554097976146644,0.6930531820953929,0.809471432304827,0.596,,
mistral7b_v03,Mistral,mmlu_all,42,cheap_confidence_option,hgb,1000,300,0.7021561475599059,0.7014502573160389,0.6443618797450548,0.7608689319791461,0.596,,
mistral7b_v03,Mistral,mmlu_all,42,hidden_summary_only,logreg,1000,300,0.7393693152961818,0.7389371260169334,0.6804066221063815,0.7916168721036306,0.596,,
mistral7b_v03,Mistral,mmlu_all,42,hidden_summary_only,mlp,1000,300,0.7348446373332103,0.7344372910171333,0.68408799205598,0.7877475039803952,0.596,,
mistral7b_v03,Mistral,mmlu_all,42,hidden_summary_only,extratrees,1000,300,0.7373378272311741,0.7372027968805042,0.6822873932599564,0.7958525285382001,0.596,,
mistral7b_v03,Mistral,mmlu_all,42,hidden_summary_only,hgb,1000,300,0.6773627591301536,0.677768091053358,0.615665868484067,0.7468854966198417,0.596,,
mistral7b_v03,Mistral,mmlu_all,42,cheap_plus_hidden_summary,logreg,1000,300,0.7762131215660926,0.7745259408640359,0.7176533115353539,0.8279101415321853,0.596,,
mistral7b_v03,Mistral,mmlu_all,42,cheap_plus_hidden_summary,mlp,1000,300,0.8129184172861167,0.8117660693889376,0.7615365289843538,0.8553230648148147,0.596,,
mistral7b_v03,Mistral,mmlu_all,42,cheap_plus_hidden_summary,extratrees,1000,300,0.793896301768318,0.7924348474072311,0.7390848855860455,0.8409796188358003,0.596,,
mistral7b_v03,Mistral,mmlu_all,42,cheap_plus_hidden_summary,hgb,1000,300,0.7590839835634147,0.7585836487493531,0.7116547793759173,0.8077441340797319,0.596,,
mistral7b_v03,Mistral,mmlu_all,42,pca_hidden_embeddings,logreg,1000,300,0.7873401357403389,0.7855727416034652,0.7302438292630437,0.8383660163131521,0.596,64.0,0.803207516670227
mistral7b_v03,Mistral,mmlu_all,42,pca_hidden_embeddings,mlp,1000,300,0.7577450482478416,0.7572136723207908,0.7031527618525547,0.8099746209338793,0.596,64.0,0.803207516670227
mistral7b_v03,Mistral,mmlu_all,42,pca_hidden_embeddings,extratrees,1000,300,0.7780599288979178,0.7769498005271731,0.7208661119500768,0.8223663839954823,0.596,64.0,0.803207516670227
mistral7b_v03,Mistral,mmlu_all,42,pca_hidden_embeddings,hgb,1000,300,0.7547439863336256,0.7542968032992725,0.6985512711357543,0.809671200994717,0.596,64.0,0.803207516670227
mistral7b_v03,Mistral,mmlu_all,42,cheap_plus_pca_hidden,logreg,1000,300,0.7845699247426012,0.7824106947972719,0.728258852981764,0.8335942647300654,0.596,64.0,0.803207516670227
mistral7b_v03,Mistral,mmlu_all,42,cheap_plus_pca_hidden,mlp,1000,300,0.773442910568355,0.7709461874091659,0.7225923073590358,0.8189299374677996,0.596,64.0,0.803207516670227
mistral7b_v03,Mistral,mmlu_all,42,cheap_plus_pca_hidden,extratrees,1000,300,0.7944965141511612,0.7926225538415248,0.7414363891751777,0.8379313918242384,0.596,64.0,0.803207516670227
mistral7b_v03,Mistral,mmlu_all,42,cheap_plus_pca_hidden,hgb,1000,300,0.765871000507872,0.7644491854687592,0.7156159982876363,0.8114498293615299,0.596,64.0,0.803207516670227
mistral7b_v03,Mistral,mmlu_all,7,direct_pmax,none,1000,300,0.7254490050325499,0.7237353952072512,0.671299800911854,0.7752416701680662,,,
mistral7b_v03,Mistral,mmlu_all,7,cheap_confidence_option,logreg,1000,300,0.7284269818551179,0.7268752460130045,0.6763564020764321,0.7734310313649444,0.596,,
mistral7b_v03,Mistral,mmlu_all,7,cheap_confidence_option,mlp,1000,300,0.7223786878433907,0.7211201794008116,0.6658107965799763,0.7730551748010055,0.596,,
mistral7b_v03,Mistral,mmlu_all,7,cheap_confidence_option,extratrees,1000,300,0.7155916708989334,0.7149825876970051,0.6537922990789552,0.7711904240888341,0.596,,
mistral7b_v03,Mistral,mmlu_all,7,cheap_confidence_option,hgb,1000,300,0.6910291333856595,0.6896157259814121,0.6317236566228701,0.7448902243589745,0.596,,
mistral7b_v03,Mistral,mmlu_all,7,hidden_summary_only,logreg,1000,300,0.7144835864998383,0.7129936459811933,0.6618560532233884,0.7750163348416289,0.596,,
mistral7b_v03,Mistral,mmlu_all,7,hidden_summary_only,mlp,1000,300,0.7136063530172215,0.7135102550639011,0.6556210095999265,0.774092463097275,0.596,,
mistral7b_v03,Mistral,mmlu_all,7,hidden_summary_only,extratrees,1000,300,0.7151761392492728,0.7146789851622084,0.653531311738547,0.7780112783802682,0.596,,
mistral7b_v03,Mistral,mmlu_all,7,hidden_summary_only,hgb,1000,300,0.712544438801422,0.7121474616084836,0.6527289889399663,0.7735720180995475,0.596,,
mistral7b_v03,Mistral,mmlu_all,7,cheap_plus_hidden_summary,logreg,1000,300,0.7379380396140173,0.7357811399553993,0.6836343636363637,0.7839038299499554,0.596,,
mistral7b_v03,Mistral,mmlu_all,7,cheap_plus_hidden_summary,mlp,1000,300,0.7354448497160533,0.7341561948815092,0.6836037572947149,0.7829753510735354,0.596,,
mistral7b_v03,Mistral,mmlu_all,7,cheap_plus_hidden_summary,extratrees,1000,300,0.740569740061868,0.7393001588545832,0.6819888869460473,0.7912168717281636,0.596,,
mistral7b_v03,Mistral,mmlu_all,7,cheap_plus_hidden_summary,hgb,1000,300,0.7312895332194468,0.7302925174544217,0.6756163878448936,0.7896328557294224,0.596,,
mistral7b_v03,Mistral,mmlu_all,7,pca_hidden_embeddings,logreg,1000,300,0.7102359296366406,0.707956358296518,0.6454177182491112,0.7640532582322642,0.596,64.0,0.7952835559844971
mistral7b_v03,Mistral,mmlu_all,7,pca_hidden_embeddings,mlp,1000,300,0.705849762223556,0.7056464034716402,0.6406546080964685,0.7575967834711874,0.596,64.0,0.7952835559844971
mistral7b_v03,Mistral,mmlu_all,7,pca_hidden_embeddings,extratrees,1000,300,0.7229789002262338,0.7231488046790492,0.6564208302370351,0.7809943893782426,0.596,64.0,0.7952835559844971
mistral7b_v03,Mistral,mmlu_all,7,pca_hidden_embeddings,hgb,1000,300,0.6765316958308324,0.6780799451164866,0.6031607828162592,0.7366446452755628,0.596,64.0,0.7952835559844971
mistral7b_v03,Mistral,mmlu_all,7,cheap_plus_pca_hidden,logreg,1000,300,0.7156840112655247,0.7127964948835478,0.6570530497835497,0.7629082826415249,0.596,64.0,0.7952835559844971
mistral7b_v03,Mistral,mmlu_all,7,cheap_plus_pca_hidden,mlp,1000,300,0.7157763516321161,0.7134700391446215,0.6525532070016987,0.7680914470101575,0.596,64.0,0.7952835559844971
mistral7b_v03,Mistral,mmlu_all,7,cheap_plus_pca_hidden,extratrees,1000,300,0.7402927189620943,0.740032991833382,0.6830692549021352,0.7901215392723642,0.596,64.0,0.7952835559844971
mistral7b_v03,Mistral,mmlu_all,7,cheap_plus_pca_hidden,hgb,1000,300,0.708943164504363,0.7093598498452935,0.6474580591599011,0.7638855022447112,0.596,64.0,0.7952835559844971
mistral7b_v03,Mistral,mmlu_all,123,direct_pmax,none,1000,300,0.7510503716699756,0.7509891694572453,0.6984138119142245,0.8081047191846824,,,
mistral7b_v03,Mistral,mmlu_all,123,cheap_confidence_option,logreg,1000,300,0.7280114502054572,0.7278112218590104,0.6658964768339769,0.7843765887984894,0.596,,
mistral7b_v03,Mistral,mmlu_all,123,cheap_confidence_option,mlp,1000,300,0.7189620942795142,0.7180646924034803,0.6557035271334154,0.7754638091220842,0.596,,
mistral7b_v03,Mistral,mmlu_all,123,cheap_confidence_option,extratrees,1000,300,0.7184080520799667,0.7181182363429229,0.6636141297807503,0.7780038976003658,0.596,,
mistral7b_v03,Mistral,mmlu_all,123,cheap_confidence_option,hgb,1000,300,0.665312341289995,0.6648248441363223,0.5975346875750737,0.7311495519807739,0.596,,
mistral7b_v03,Mistral,mmlu_all,123,hidden_summary_only,logreg,1000,300,0.7227018791264601,0.7206682768301487,0.6542063546422782,0.7799406085845441,0.596,,
mistral7b_v03,Mistral,mmlu_all,123,hidden_summary_only,mlp,1000,300,0.7242254951752158,0.7225332324104023,0.6553241707902726,0.7796136436989839,0.596,,
mistral7b_v03,Mistral,mmlu_all,123,hidden_summary_only,extratrees,1000,300,0.7086661434045893,0.7074781918598181,0.6447274028343013,0.7676562114356232,0.596,,
mistral7b_v03,Mistral,mmlu_all,123,hidden_summary_only,hgb,1000,300,0.6754697816150329,0.67443817184523,0.6040932108313201,0.7288991141076666,0.596,,
mistral7b_v03,Mistral,mmlu_all,123,cheap_plus_hidden_summary,logreg,1000,300,0.7394154854794773,0.7380570767876208,0.6774284210418132,0.7956881619611939,0.596,,
mistral7b_v03,Mistral,mmlu_all,123,cheap_plus_hidden_summary,mlp,1000,300,0.7546516459670345,0.7531150141623179,0.6900922097700906,0.8132323204550088,0.596,,
mistral7b_v03,Mistral,mmlu_all,123,cheap_plus_hidden_summary,extratrees,1000,300,0.7485110115887159,0.7465482524798887,0.6846749619095988,0.8028499930610256,0.596,,
mistral7b_v03,Mistral,mmlu_all,123,cheap_plus_hidden_summary,hgb,1000,300,0.7123135878849438,0.710421326526135,0.642767719367922,0.7729581645972284,0.596,,
mistral7b_v03,Mistral,mmlu_all,123,pca_hidden_embeddings,logreg,1000,300,0.697908490696708,0.6972607928004243,0.6332165878499683,0.7488258481130707,0.596,64.0,0.7970845103263855
mistral7b_v03,Mistral,mmlu_all,123,pca_hidden_embeddings,mlp,1000,300,0.7016482755436538,0.701939029213385,0.6370802427122879,0.7612455150462963,0.596,64.0,0.7970845103263855
mistral7b_v03,Mistral,mmlu_all,123,pca_hidden_embeddings,extratrees,1000,300,0.7417239946442586,0.7396047837283055,0.6806752434685945,0.7974768697093563,0.596,64.0,0.7970845103263855
mistral7b_v03,Mistral,mmlu_all,123,pca_hidden_embeddings,hgb,1000,300,0.7286116625883005,0.7267270189616039,0.6724326682121619,0.7821451580113108,0.596,64.0,0.7970845103263855
mistral7b_v03,Mistral,mmlu_all,123,cheap_plus_pca_hidden,logreg,1000,300,0.6961540237314743,0.6958158468655044,0.63471220099915,0.7488655032473069,0.596,64.0,0.7970845103263855
mistral7b_v03,Mistral,mmlu_all,123,cheap_plus_pca_hidden,mlp,1000,300,0.7186850731797405,0.7179174819239051,0.6591785177008631,0.7706890426900507,0.596,64.0,0.7970845103263855
mistral7b_v03,Mistral,mmlu_all,123,cheap_plus_pca_hidden,extratrees,1000,300,0.7511888822198624,0.7495629788698353,0.6886267126861619,0.806320896904067,0.596,64.0,0.7970845103263855
mistral7b_v03,Mistral,mmlu_all,123,cheap_plus_pca_hidden,hgb,1000,300,0.7245025162749896,0.7224410256423204,0.6591670655235488,0.7759806763968622,0.596,64.0,0.7970845103263855
mistral7b_v03,Mistral,mmlu_all,777,direct_pmax,none,1000,300,0.7459485664158086,0.7469522741243855,0.6905648961593673,0.8033953121286078,,,
mistral7b_v03,Mistral,mmlu_all,777,cheap_confidence_option,logreg,1000,300,0.7414008033611893,0.742994072482232,0.6895723345919385,0.8012640979732164,0.596,,
mistral7b_v03,Mistral,mmlu_all,777,cheap_confidence_option,mlp,1000,300,0.7328593194514982,0.7343750393441677,0.6749296003607604,0.7957677813683248,0.596,,
mistral7b_v03,Mistral,mmlu_all,777,cheap_confidence_option,extratrees,1000,300,0.720347199778383,0.721679970859007,0.6583199688416422,0.7789506944444442,0.596,,
