model_key,dataset,seed,pca_dim,cheap_auc,cheap_plus_pca_auc,gain,pca_explained_variance,n_total
olmo2_7b_instruct,hellaswag,2025,256,0.6916318389057751,0.6898746200607904,-0.0017572188449846982,0.8856101036071777,1000
olmo2_7b_instruct,mmlu_all,42,8,0.7651178451178452,0.7786307519640854,0.01351290684624018,0.3609917461872101,1000
olmo2_7b_instruct,mmlu_all,42,16,0.7651178451178452,0.764668911335578,-0.00044893378226718017,0.47844552993774414,1000
olmo2_7b_instruct,mmlu_all,42,32,0.7651178451178452,0.7585185185185185,-0.006599326599326716,0.6147704124450684,1000
olmo2_7b_instruct,mmlu_all,42,64,0.7651178451178452,0.7612570145903479,-0.0038608305274973054,0.719103217124939,1000
olmo2_7b_instruct,mmlu_all,42,128,0.7651178451178452,0.7342760942760944,-0.03084175084175078,0.8071715831756592,1000
olmo2_7b_instruct,mmlu_all,42,256,0.7651178451178452,0.6802693602693602,-0.08484848484848495,0.8938274383544922,1000
olmo2_7b_instruct,mmlu_all,7,8,0.7732884399551067,0.7716273849607184,-0.001661054994388289,0.367514967918396,1000
olmo2_7b_instruct,mmlu_all,7,16,0.7732884399551067,0.7764309764309764,0.003142536475869706,0.4835628867149353,1000
olmo2_7b_instruct,mmlu_all,7,32,0.7732884399551067,0.7747250280583614,0.0014365881032547545,0.6173920035362244,1000
olmo2_7b_instruct,mmlu_all,7,64,0.7732884399551067,0.774006734006734,0.0007182940516273773,0.7200583219528198,1000
olmo2_7b_instruct,mmlu_all,7,128,0.7732884399551067,0.7380022446689114,-0.035286195286195254,0.8069869875907898,1000
olmo2_7b_instruct,mmlu_all,7,256,0.7732884399551067,0.7275869809203142,-0.0457014590347925,0.8939279317855835,1000
olmo2_7b_instruct,mmlu_all,123,8,0.7134455667789001,0.7252076318742986,0.011762065095398455,0.35630249977111816,1000
olmo2_7b_instruct,mmlu_all,123,16,0.7134455667789001,0.7261952861952862,0.01274971941638603,0.4672766923904419,1000
olmo2_7b_instruct,mmlu_all,123,32,0.7134455667789001,0.7135802469135802,0.00013468013468009854,0.6087806224822998,1000
olmo2_7b_instruct,mmlu_all,123,64,0.7134455667789001,0.7221997755331089,0.008754208754208737,0.7265270352363586,1000
olmo2_7b_instruct,mmlu_all,123,128,0.7134455667789001,0.7372390572390572,0.023793490460157107,0.8152306079864502,1000
olmo2_7b_instruct,mmlu_all,123,256,0.7134455667789001,0.7161840628507294,0.0027384960718292994,0.8992208242416382,1000
olmo2_7b_instruct,mmlu_all,777,8,0.7631874298540966,0.7709988776655444,0.007811447811447825,0.3625797927379608,1000
olmo2_7b_instruct,mmlu_all,777,16,0.7631874298540966,0.750662177328844,-0.012525252525252606,0.4763731360435486,1000
olmo2_7b_instruct,mmlu_all,777,32,0.7631874298540966,0.7463524130190796,-0.01683501683501698,0.6123417615890503,1000
olmo2_7b_instruct,mmlu_all,777,64,0.7631874298540966,0.7369696969696969,-0.026217732884399658,0.7235814332962036,1000
olmo2_7b_instruct,mmlu_all,777,128,0.7631874298540966,0.7269135802469135,-0.03627384960718305,0.8114264011383057,1000
olmo2_7b_instruct,mmlu_all,777,256,0.7631874298540966,0.713939393939394,-0.049248035914702615,0.8966535329818726,1000
olmo2_7b_instruct,mmlu_all,2025,8,0.7464870931537598,0.7451402918069584,-0.0013468013468014295,0.35759103298187256,1000
olmo2_7b_instruct,mmlu_all,2025,16,0.7464870931537598,0.731672278338945,-0.014814814814814836,0.4721163213253021,1000
olmo2_7b_instruct,mmlu_all,2025,32,0.7464870931537598,0.7261952861952862,-0.020291806958473657,0.609360933303833,1000
olmo2_7b_instruct,mmlu_all,2025,64,0.7464870931537598,0.7314478114478115,-0.01503928170594837,0.7176748514175415,1000
olmo2_7b_instruct,mmlu_all,2025,128,0.7464870931537598,0.7272278338945006,-0.019259259259259198,0.806560754776001,1000
olmo2_7b_instruct,mmlu_all,2025,256,0.7464870931537598,0.6925701459034793,-0.05391694725028051,0.8933402299880981,1000
qwen25_7b,arc_challenge,42,8,0.8834019204389576,0.8408779149519889,-0.04252400548696866,0.4589403569698334,299
qwen25_7b,arc_challenge,42,16,0.8834019204389576,0.784636488340192,-0.09876543209876565,0.5935987830162048,299
qwen25_7b,arc_challenge,42,32,0.8834019204389576,0.700960219478738,-0.1824417009602196,0.7072516679763794,299
qwen25_7b,arc_challenge,42,64,0.8834019204389576,0.728395061728395,-0.15500685871056263,0.8248211145401001,299
qwen25_7b,arc_challenge,42,128,0.8834019204389576,0.7421124828532235,-0.1412894375857341,0.9364744424819946,299
qwen25_7b,arc_challenge,42,256,0.8834019204389576,0.6529492455418382,-0.2304526748971194,1.0000001192092896,299
qwen25_7b,arc_challenge,7,8,0.7750342935528121,0.7421124828532235,-0.03292181069958855,0.45663467049598694,299
qwen25_7b,arc_challenge,7,16,0.7750342935528121,0.6790123456790124,-0.0960219478737997,0.592643678188324,299
qwen25_7b,arc_challenge,7,32,0.7750342935528121,0.6611796982167353,-0.11385459533607678,0.7072399854660034,299
qwen25_7b,arc_challenge,7,64,0.7750342935528121,0.6556927297668038,-0.11934156378600824,0.8252255320549011,299
qwen25_7b,arc_challenge,7,128,0.7750342935528121,0.5953360768175582,-0.17969821673525388,0.9371954202651978,299
qwen25_7b,arc_challenge,7,256,0.7750342935528121,0.6131687242798354,-0.16186556927297668,0.9999999403953552,299
qwen25_7b,arc_challenge,123,8,0.914951989026063,0.8943758573388203,-0.020576131687242705,0.4600089490413666,299
qwen25_7b,arc_challenge,123,16,0.914951989026063,0.8175582990397805,-0.0973936899862825,0.5927107334136963,299
qwen25_7b,arc_challenge,123,32,0.914951989026063,0.7997256515775033,-0.1152263374485597,0.7082961201667786,299
qwen25_7b,arc_challenge,123,64,0.914951989026063,0.7503429355281206,-0.16460905349794241,0.8265492916107178,299
qwen25_7b,arc_challenge,123,128,0.914951989026063,0.7338820301783265,-0.18106995884773647,0.9374521970748901,299
qwen25_7b,arc_challenge,123,256,0.914951989026063,0.7613168724279835,-0.1536351165980795,1.0,299
qwen25_7b,arc_challenge,777,8,0.7654320987654321,0.7078189300411523,-0.057613168724279795,0.4584592580795288,299
qwen25_7b,arc_challenge,777,16,0.7654320987654321,0.6447187928669411,-0.12071330589849094,0.5935044884681702,299
qwen25_7b,arc_challenge,777,32,0.7654320987654321,0.5171467764060357,-0.24828532235939638,0.7092514038085938,299
qwen25_7b,arc_challenge,777,64,0.7654320987654321,0.5733882030178326,-0.1920438957475995,0.8255575895309448,299
qwen25_7b,arc_challenge,777,128,0.7654320987654321,0.6762688614540466,-0.08916323731138542,0.9372249841690063,299
qwen25_7b,arc_challenge,777,256,0.7654320987654321,0.654320987654321,-0.11111111111111105,1.0,299
qwen25_7b,arc_challenge,2025,8,0.8134430727023321,0.7997256515775034,-0.013717421124828655,0.453860878944397,299
qwen25_7b,arc_challenge,2025,16,0.8134430727023321,0.7160493827160495,-0.09739368998628262,0.589221715927124,299
qwen25_7b,arc_challenge,2025,32,0.8134430727023321,0.6433470507544581,-0.170096021947874,0.7055938243865967,299
qwen25_7b,arc_challenge,2025,64,0.8134430727023321,0.6447187928669411,-0.16872427983539096,0.8242970705032349,299
qwen25_7b,arc_challenge,2025,128,0.8134430727023321,0.7517146776406035,-0.06172839506172856,0.9364326000213623,299
qwen25_7b,arc_challenge,2025,256,0.8134430727023321,0.6707818930041153,-0.1426611796982168,0.9999998807907104,299
qwen25_7b,commonsenseqa,42,8,0.8339317088075777,0.8262164846077459,-0.007715224199831838,0.37707164883613586,1000
qwen25_7b,commonsenseqa,42,16,0.8339317088075777,0.8250706592315331,-0.00886104957604461,0.507390022277832,1000
qwen25_7b,commonsenseqa,42,32,0.8339317088075777,0.8183484836910855,-0.015583225116492239,0.6162727475166321,1000
qwen25_7b,commonsenseqa,42,64,0.8339317088075777,0.7573141853181575,-0.07661752348942019,0.7198110818862915,1000
qwen25_7b,commonsenseqa,42,128,0.8339317088075777,0.7405851348254526,-0.09334657398212509,0.8154329061508179,1000
qwen25_7b,commonsenseqa,42,256,0.8339317088075777,0.6936062944007334,-0.14032541440684432,0.903701901435852,1000
qwen25_7b,commonsenseqa,7,8,0.841341379573753,0.8499732640745551,0.0086318845008021,0.37703976035118103,1000
qwen25_7b,commonsenseqa,7,16,0.841341379573753,0.8486746619815141,0.007333282407761099,0.5074247121810913,1000
qwen25_7b,commonsenseqa,7,32,0.841341379573753,0.8319456114888091,-0.009395768084943912,0.6167638301849365,1000
qwen25_7b,commonsenseqa,7,64,0.841341379573753,0.8058207929111603,-0.035520586662592724,0.7206820249557495,1000
qwen25_7b,commonsenseqa,7,128,0.841341379573753,0.7877167519670003,-0.053624627606752684,0.8159500956535339,1000
qwen25_7b,commonsenseqa,7,256,0.841341379573753,0.7623558169734932,-0.0789855626002598,0.9041090607643127,1000
qwen25_7b,commonsenseqa,123,8,0.8362233595600032,0.8433274768925216,0.007104117332518478,0.37507253885269165,1000
qwen25_7b,commonsenseqa,123,16,0.8362233595600032,0.8288136887938279,-0.007409670766175269,0.5060798525810242,1000
qwen25_7b,commonsenseqa,123,32,0.8362233595600032,0.8212512413108242,-0.01497211824917899,0.6151455640792847,1000
qwen25_7b,commonsenseqa,123,64,0.8362233595600032,0.8091054923229701,-0.027117867237033022,0.7190791368484497,1000
qwen25_7b,commonsenseqa,123,128,0.8362233595600032,0.7821404018027652,-0.054082957757237926,0.8152898550033569,1000
qwen25_7b,commonsenseqa,123,256,0.8362233595600032,0.7640363608586052,-0.072186998701398,0.9034188985824585,1000
qwen25_7b,commonsenseqa,777,8,0.8025360934993507,0.78496677106409,-0.01756932243526077,0.37445974349975586,1000
qwen25_7b,commonsenseqa,777,16,0.8025360934993507,0.7772515468642578,-0.02528454663509294,0.5054645538330078,1000
qwen25_7b,commonsenseqa,777,32,0.8025360934993507,0.7836681689710489,-0.018867924528301883,0.6150124073028564,1000
qwen25_7b,commonsenseqa,777,64,0.8025360934993507,0.7631960889160492,-0.03934000458330156,0.7191215753555298,1000
qwen25_7b,commonsenseqa,777,128,0.8025360934993507,0.7135436559468338,-0.08899243755251696,0.8150678873062134,1000
qwen25_7b,commonsenseqa,777,256,0.8025360934993507,0.6802383316782523,-0.12229776182109842,0.90366530418396,1000
qwen25_7b,commonsenseqa,2025,8,0.847376059888473,0.8490566037735849,0.0016805438851119625,0.3763626515865326,1000
qwen25_7b,commonsenseqa,2025,16,0.847376059888473,0.8444733022687343,-0.002902757619738683,0.5072504878044128,1000
qwen25_7b,commonsenseqa,2025,32,0.847376059888473,0.8435566419677641,-0.003819417920708834,0.616012692451477,1000
qwen25_7b,commonsenseqa,2025,64,0.847376059888473,0.8102513176991827,-0.037124742189290294,0.7205790281295776,1000
qwen25_7b,commonsenseqa,2025,128,0.847376059888473,0.7792376441830265,-0.06813841570544643,0.8156970739364624,1000
qwen25_7b,commonsenseqa,2025,256,0.847376059888473,0.674967534947674,-0.17240852494079895,0.904077410697937,1000
qwen25_7b,hellaswag,42,8,0.876981868444589,0.8945442718920237,0.01756240344743465,0.5414570569992065,1000
qwen25_7b,hellaswag,42,16,0.876981868444589,0.8761687942109115,-0.000813074233677491,0.6338889598846436,1000
qwen25_7b,hellaswag,42,32,0.876981868444589,0.8807220099195057,0.003740141474916636,0.7138967514038086,1000
qwen25_7b,hellaswag,42,64,0.876981868444589,0.869095048377917,-0.007886820066672073,0.7943207025527954,1000
qwen25_7b,hellaswag,42,128,0.876981868444589,0.8173022196926579,-0.0596796487519311,0.8693374395370483,1000
qwen25_7b,hellaswag,42,256,0.876981868444589,0.7832344093015691,-0.09374745914301996,0.9339776039123535,1000
qwen25_7b,hellaswag,7,8,0.8750304902837629,0.8767379461744857,0.0017074558907228532,0.5380759239196777,1000
qwen25_7b,hellaswag,7,16,0.8750304902837629,0.8756809496707049,0.0006504593869419706,0.6308400630950928,1000
qwen25_7b,hellaswag,7,32,0.8750304902837629,0.8903162858769005,0.015285795593137586,0.7110825777053833,1000
qwen25_7b,hellaswag,7,64,0.8750304902837629,0.8881209854459712,0.013090495162208282,0.7924623489379883,1000
qwen25_7b,hellaswag,7,128,0.8750304902837629,0.865761444019839,-0.009269046263923886,0.8679223656654358,1000
qwen25_7b,hellaswag,7,256,0.8750304902837629,0.8593381575737865,-0.015692332709976387,0.9332442283630371,1000
qwen25_7b,hellaswag,123,8,0.8638913732823806,0.8727538824294659,0.008862509147085307,0.5383460521697998,1000
qwen25_7b,hellaswag,123,16,0.8638913732823806,0.8729978046995691,0.009106431417188476,0.630990207195282,1000
qwen25_7b,hellaswag,123,32,0.8638913732823806,0.8743800308968209,0.010488657614440289,0.7113445401191711,1000
qwen25_7b,hellaswag,123,64,0.8638913732823806,0.8411252947394097,-0.02276607854297097,0.7927346229553223,1000
qwen25_7b,hellaswag,123,128,0.8638913732823806,0.8055939507277015,-0.05829742255467918,0.868410050868988,1000
qwen25_7b,hellaswag,123,256,0.8638913732823806,0.8002276607854297,-0.06366371249695091,0.93359375,1000
qwen25_7b,hellaswag,777,8,0.8886901374095455,0.8883649077160743,-0.0003252296934711518,0.5436128377914429,1000
qwen25_7b,hellaswag,777,16,0.8886901374095455,0.879583705992357,-0.009106431417188476,0.6352627277374268,1000
qwen25_7b,hellaswag,777,32,0.8886901374095455,0.8764940239043825,-0.012196113505163031,0.7142757773399353,1000
qwen25_7b,hellaswag,777,64,0.8886901374095455,0.8638913732823807,-0.024798764127164752,0.7951448559761047,1000
qwen25_7b,hellaswag,777,128,0.8886901374095455,0.840718757622571,-0.04797137978697452,0.8698225617408752,1000
qwen25_7b,hellaswag,777,256,0.8886901374095455,0.8510448003902756,-0.037645337019269864,0.9342461228370667,1000
qwen25_7b,hellaswag,2025,8,0.8526709488576307,0.8698268151882267,0.01715586633059596,0.5404424071311951,1000
qwen25_7b,hellaswag,2025,16,0.8526709488576307,0.8551914789820311,0.002520530124400344,0.6323310732841492,1000
qwen25_7b,hellaswag,2025,32,0.8526709488576307,0.8551101715586633,0.002439222701032584,0.7132662534713745,1000
qwen25_7b,hellaswag,2025,64,0.8526709488576307,0.842670135783397,-0.010000813074233728,0.7935089468955994,1000
qwen25_7b,hellaswag,2025,128,0.8526709488576307,0.7838035612651435,-0.06886738759248723,0.868572473526001,1000
qwen25_7b,hellaswag,2025,256,0.8526709488576307,0.8046182616472886,-0.04805268721034217,0.9337524175643921,1000
qwen25_7b,mmlu_all,42,8,0.8308600770218229,0.8258793324775353,-0.004980744544287541,0.42511284351348877,1000
qwen25_7b,mmlu_all,42,16,0.8308600770218229,0.826854942233633,-0.004005134788189868,0.5658154487609863,1000
qwen25_7b,mmlu_all,42,32,0.8308600770218229,0.8282926829268293,-0.0025673940949935137,0.7266114950180054,1000
qwen25_7b,mmlu_all,42,64,0.8308600770218229,0.8261360718870346,-0.004724005134788212,0.8355281352996826,1000
qwen25_7b,mmlu_all,42,128,0.8308600770218229,0.7887548138639281,-0.04210526315789476,0.8991947174072266,1000
qwen25_7b,mmlu_all,42,256,0.8308600770218229,0.6975609756097562,-0.1332991014120667,0.9503980278968811,1000
qwen25_7b,mmlu_all,7,8,0.8677278562259307,0.8576636713735559,-0.010064184852374813,0.429160475730896,1000
qwen25_7b,mmlu_all,7,16,0.8677278562259307,0.86007702182285,-0.007650834403080786,0.5753476619720459,1000
qwen25_7b,mmlu_all,7,32,0.8677278562259307,0.8493453145057767,-0.018382541720154078,0.7342571020126343,1000
qwen25_7b,mmlu_all,7,64,0.8677278562259307,0.8386649550706035,-0.02906290115532728,0.8311944007873535,1000
qwen25_7b,mmlu_all,7,128,0.8677278562259307,0.8142233632862643,-0.053504492939666415,0.8947957754135132,1000
qwen25_7b,mmlu_all,7,256,0.8677278562259307,0.7535301668806161,-0.1141976893453146,0.94786137342453,1000
qwen25_7b,mmlu_all,123,8,0.8581258023106547,0.8545827984595635,-0.0035430038510911865,0.42903032898902893,1000
qwen25_7b,mmlu_all,123,16,0.8581258023106547,0.8527856225930681,-0.005340179717586602,0.5807307362556458,1000
qwen25_7b,mmlu_all,123,32,0.8581258023106547,0.8511938382541722,-0.0069319640564825535,0.7428668737411499,1000
qwen25_7b,mmlu_all,123,64,0.8581258023106547,0.8411296534017972,-0.016996148908857478,0.8357852101325989,1000
qwen25_7b,mmlu_all,123,128,0.8581258023106547,0.8051347881899872,-0.052991014120667534,0.8975391387939453,1000
qwen25_7b,mmlu_all,123,256,0.8581258023106547,0.7353530166880616,-0.12277278562259308,0.9491972327232361,1000
qwen25_7b,mmlu_all,777,8,0.8462130937098845,0.8479075738125802,0.0016944801026956835,0.43605613708496094,1000
qwen25_7b,mmlu_all,777,16,0.8462130937098845,0.8473427471116818,0.0011296534017972704,0.5723708868026733,1000
qwen25_7b,mmlu_all,777,32,0.8462130937098845,0.8428754813863929,-0.003337612323491612,0.7300744652748108,1000
qwen25_7b,mmlu_all,777,64,0.8462130937098845,0.8202310654685495,-0.025982028241334998,0.8302940726280212,1000
qwen25_7b,mmlu_all,777,128,0.8462130937098845,0.8231065468549422,-0.02310654685494229,0.894380509853363,1000
qwen25_7b,mmlu_all,777,256,0.8462130937098845,0.774788189987163,-0.07142490372272148,0.9476318955421448,1000
qwen25_7b,mmlu_all,2025,8,0.8682926829268293,0.8768164313222081,0.008523748395378838,0.42981284856796265,1000
qwen25_7b,mmlu_all,2025,16,0.8682926829268293,0.87198973042362,0.003697047496790784,0.5821497440338135,1000
qwen25_7b,mmlu_all,2025,32,0.8682926829268293,0.8724518613607188,0.0041591784338895765,0.7391577959060669,1000
qwen25_7b,mmlu_all,2025,64,0.8682926829268293,0.8662387676508345,-0.0020539152759947443,0.825177788734436,1000
qwen25_7b,mmlu_all,2025,128,0.8682926829268293,0.8423106546854943,-0.025982028241334998,0.8894833922386169,1000
qwen25_7b,mmlu_all,2025,256,0.8682926829268293,0.7973299101412068,-0.07096277278562246,0.9448858499526978,1000
