model_key,dataset,signal,seed,AURC,E_AURC,AURC_opt,risk_at_80cov,retained_acc_at_80cov,risk_at_60cov,retained_acc_at_60cov,risk_at_40cov,retained_acc_at_40cov,failure_capture_at_20abstain,failure_capture_at_40abstain,failure_capture_at_60abstain
deepseek_r1_qwen7b,arc_challenge,pca_hidden_embeddings__extratrees,594.8,0.6891301277446866,0.37253665388448975,0.31659347386019693,0.6888888888888889,0.31111111111111106,0.7148148148148148,0.2851851851851852,0.7166666666666666,0.2833333333333333,0.18688524590163932,0.36721311475409835,0.5770491803278688
deepseek_r1_qwen7b,arc_challenge,pca_hidden_embeddings__hgb,594.8,0.7074207157315163,0.3908272418713194,0.31659347386019693,0.6666666666666666,0.33333333333333337,0.6814814814814815,0.31851851851851853,0.711111111111111,0.2888888888888889,0.21311475409836067,0.39672131147540984,0.580327868852459
deepseek_r1_qwen7b,arc_challenge,pca_hidden_embeddings__logreg,594.8,0.7067428439650113,0.3901493701048144,0.31659347386019693,0.7,0.3,0.6925925925925925,0.30740740740740746,0.7222222222222222,0.2777777777777778,0.1737704918032787,0.3868852459016393,0.5737704918032787
deepseek_r1_qwen7b,arc_challenge,pca_hidden_embeddings__mlp,594.8,0.6705298015640283,0.3539363277038313,0.31659347386019693,0.6805555555555556,0.3194444444444445,0.6814814814814815,0.31851851851851853,0.65,0.35,0.19672131147540983,0.39672131147540984,0.6163934426229508
deepseek_r1_qwen7b,commonsenseqa,cheap_confidence_option__extratrees,594.8,0.692917041558984,0.24975660384518225,0.44316043771380176,0.755,0.24500000000000002,0.7444444444444445,0.2555555555555556,0.7150000000000001,0.285,0.2223175965665236,0.424892703862661,0.6317596566523604
deepseek_r1_qwen7b,commonsenseqa,cheap_confidence_option__hgb,594.8,0.7276555992666467,0.28449516155284477,0.44316043771380176,0.7641666666666667,0.23583333333333334,0.7477777777777778,0.25222222222222224,0.73,0.27,0.2128755364806867,0.4223175965665236,0.6240343347639484
deepseek_r1_qwen7b,commonsenseqa,cheap_confidence_option__logreg,594.8,0.6745522453978617,0.23139180768405998,0.44316043771380176,0.75,0.25,0.7266666666666667,0.2733333333333333,0.6849999999999999,0.31500000000000006,0.2274678111587983,0.4386266094420601,0.6472103004291846
deepseek_r1_qwen7b,commonsenseqa,cheap_confidence_option__mlp,594.8,0.8005017596410452,0.3573413219272433,0.44316043771380176,0.7975,0.20249999999999999,0.8111111111111111,0.1888888888888889,0.8133333333333332,0.18666666666666665,0.17854077253218886,0.37339055793991416,0.5811158798283261
deepseek_r1_qwen7b,commonsenseqa,cheap_plus_hidden_summary__extratrees,594.8,0.7008003057366203,0.2576398680228186,0.44316043771380176,0.7675,0.2325,0.7577777777777778,0.2422222222222222,0.7233333333333334,0.27666666666666667,0.20944206008583693,0.41459227467811155,0.6274678111587983
deepseek_r1_qwen7b,commonsenseqa,cheap_plus_hidden_summary__hgb,594.8,0.7300060693917194,0.28684563167791766,0.44316043771380176,0.7658333333333334,0.2341666666666667,0.7555555555555555,0.24444444444444446,0.7283333333333333,0.27166666666666667,0.2111587982832618,0.4163090128755365,0.6248927038626609
deepseek_r1_qwen7b,commonsenseqa,cheap_plus_hidden_summary__logreg,594.8,0.704870061388899,0.2617096236750972,0.44316043771380176,0.7608333333333334,0.23916666666666667,0.7377777777777779,0.26222222222222225,0.7066666666666667,0.29333333333333333,0.2163090128755365,0.43004291845493564,0.6360515021459227
