model_key,model_family,dataset,seed,signal,AURC,E_AURC,AURC_opt,risk_at_80cov,retained_acc_at_80cov,risk_at_60cov,retained_acc_at_60cov,risk_at_40cov,retained_acc_at_40cov,failure_capture_at_20abstain,failure_capture_at_40abstain,failure_capture_at_60abstain
mistral7b_v03,Mistral,commonsenseqa,42,pca_hidden_embeddings__hgb,0.1957550223026431,0.14728543735194158,0.04846958495070153,0.24583333333333332,0.7541666666666667,0.2222222222222222,0.7777777777777778,0.15,0.85,0.32954545454545453,0.5454545454545454,0.7954545454545454
mistral7b_v03,Mistral,commonsenseqa,42,cheap_plus_pca_hidden__logreg,0.17483795329360038,0.12636836834289886,0.04846958495070153,0.23333333333333334,0.7666666666666666,0.2,0.8,0.14166666666666666,0.8583333333333334,0.36363636363636365,0.5909090909090909,0.8068181818181818
mistral7b_v03,Mistral,commonsenseqa,42,cheap_plus_pca_hidden__mlp,0.18743818163047016,0.13896859667976863,0.04846958495070153,0.25,0.75,0.20555555555555555,0.7944444444444445,0.15833333333333333,0.8416666666666667,0.3181818181818182,0.5795454545454546,0.7840909090909091
mistral7b_v03,Mistral,commonsenseqa,42,cheap_plus_pca_hidden__extratrees,0.1641199522628593,0.11565036731215778,0.04846958495070153,0.25,0.75,0.18333333333333332,0.8166666666666667,0.10833333333333334,0.8916666666666666,0.3181818181818182,0.625,0.8522727272727273
mistral7b_v03,Mistral,commonsenseqa,42,cheap_plus_pca_hidden__hgb,0.17174708835260602,0.12327750340190449,0.04846958495070153,0.2375,0.7625,0.21666666666666667,0.7833333333333333,0.13333333333333333,0.8666666666666667,0.3522727272727273,0.5568181818181818,0.8181818181818182
mistral7b_v03,Mistral,commonsenseqa,7,direct_pmax,0.17222588687607862,0.1237563019253771,0.04846958495070153,0.25,0.75,0.16666666666666666,0.8333333333333334,0.1,0.9,0.3181818181818182,0.6590909090909091,0.8636363636363636
mistral7b_v03,Mistral,commonsenseqa,7,cheap_confidence_option__logreg,0.1409781931640282,0.09250860821332668,0.04846958495070153,0.22916666666666666,0.7708333333333334,0.16666666666666666,0.8333333333333334,0.09166666666666666,0.9083333333333333,0.375,0.6590909090909091,0.875
mistral7b_v03,Mistral,commonsenseqa,7,cheap_confidence_option__mlp,0.15746739932970932,0.1089978143790078,0.04846958495070153,0.2375,0.7625,0.17222222222222222,0.8277777777777777,0.10833333333333334,0.8916666666666666,0.3522727272727273,0.6477272727272727,0.8522727272727273
mistral7b_v03,Mistral,commonsenseqa,7,cheap_confidence_option__extratrees,0.1595159732237009,0.11104638827299937,0.04846958495070153,0.24166666666666667,0.7583333333333333,0.18888888888888888,0.8111111111111111,0.11666666666666667,0.8833333333333333,0.3409090909090909,0.6136363636363636,0.8409090909090909
mistral7b_v03,Mistral,commonsenseqa,7,cheap_confidence_option__hgb,0.1901904355988882,0.14172085064818668,0.04846958495070153,0.2375,0.7625,0.19444444444444445,0.8055555555555556,0.15833333333333333,0.8416666666666667,0.3522727272727273,0.6022727272727273,0.7840909090909091
mistral7b_v03,Mistral,commonsenseqa,7,hidden_summary_only__logreg,0.17405434695167357,0.12558476200097204,0.04846958495070153,0.25833333333333336,0.7416666666666667,0.21666666666666667,0.7833333333333333,0.175,0.825,0.29545454545454547,0.5568181818181818,0.7613636363636364
mistral7b_v03,Mistral,commonsenseqa,7,hidden_summary_only__mlp,0.21881197300402125,0.17034238805331972,0.04846958495070153,0.2375,0.7625,0.23333333333333334,0.7666666666666666,0.225,0.775,0.3522727272727273,0.5227272727272727,0.6931818181818182
mistral7b_v03,Mistral,commonsenseqa,7,hidden_summary_only__extratrees,0.21381212025461935,0.16534253530391782,0.04846958495070153,0.24583333333333332,0.7541666666666667,0.2,0.8,0.19166666666666668,0.8083333333333333,0.32954545454545453,0.5909090909090909,0.7386363636363636
mistral7b_v03,Mistral,commonsenseqa,7,hidden_summary_only__hgb,0.20889232352968953,0.160422738578988,0.04846958495070153,0.25,0.75,0.22777777777777777,0.7722222222222223,0.225,0.775,0.3181818181818182,0.5340909090909091,0.6931818181818182
mistral7b_v03,Mistral,commonsenseqa,7,cheap_plus_hidden_summary__logreg,0.14024516956091262,0.0917755846102111,0.04846958495070153,0.24583333333333332,0.7541666666666667,0.1388888888888889,0.8611111111111112,0.09166666666666666,0.9083333333333333,0.32954545454545453,0.7159090909090909,0.875
mistral7b_v03,Mistral,commonsenseqa,7,cheap_plus_hidden_summary__mlp,0.17027820716743458,0.12180862221673305,0.04846958495070153,0.25,0.75,0.17777777777777778,0.8222222222222222,0.15,0.85,0.3181818181818182,0.6363636363636364,0.7954545454545454
mistral7b_v03,Mistral,commonsenseqa,7,cheap_plus_hidden_summary__extratrees,0.1504895598118499,0.10201997486114836,0.04846958495070153,0.24166666666666667,0.7583333333333333,0.15555555555555556,0.8444444444444444,0.11666666666666667,0.8833333333333333,0.3409090909090909,0.6818181818181818,0.8409090909090909
mistral7b_v03,Mistral,commonsenseqa,7,cheap_plus_hidden_summary__hgb,0.1624200541902114,0.11395046923950988,0.04846958495070153,0.2375,0.7625,0.17222222222222222,0.8277777777777777,0.13333333333333333,0.8666666666666667,0.3522727272727273,0.6477272727272727,0.8181818181818182
mistral7b_v03,Mistral,commonsenseqa,7,pca_hidden_embeddings__logreg,0.14667030378973686,0.09820071883903533,0.04846958495070153,0.24583333333333332,0.7541666666666667,0.17222222222222222,0.8277777777777777,0.1,0.9,0.32954545454545453,0.6477272727272727,0.8636363636363636
mistral7b_v03,Mistral,commonsenseqa,7,pca_hidden_embeddings__mlp,0.15712935715558024,0.10865977220487871,0.04846958495070153,0.25,0.75,0.2,0.8,0.13333333333333333,0.8666666666666667,0.3181818181818182,0.5909090909090909,0.8181818181818182
mistral7b_v03,Mistral,commonsenseqa,7,pca_hidden_embeddings__extratrees,0.15307842059170476,0.10460883564100323,0.04846958495070153,0.25416666666666665,0.7458333333333333,0.17777777777777778,0.8222222222222222,0.14166666666666666,0.8583333333333334,0.3068181818181818,0.6363636363636364,0.8068181818181818
mistral7b_v03,Mistral,commonsenseqa,7,pca_hidden_embeddings__hgb,0.17196735347969214,0.12349776852899061,0.04846958495070153,0.2375,0.7625,0.21666666666666667,0.7833333333333333,0.175,0.825,0.3522727272727273,0.5568181818181818,0.7613636363636364
mistral7b_v03,Mistral,commonsenseqa,7,cheap_plus_pca_hidden__logreg,0.13799584711904553,0.089526262168344,0.04846958495070153,0.23333333333333334,0.7666666666666666,0.17777777777777778,0.8222222222222222,0.09166666666666666,0.9083333333333333,0.36363636363636365,0.6363636363636364,0.875
mistral7b_v03,Mistral,commonsenseqa,7,cheap_plus_pca_hidden__mlp,0.1536722426109986,0.10520265766029707,0.04846958495070153,0.24166666666666667,0.7583333333333333,0.18333333333333332,0.8166666666666667,0.14166666666666666,0.8583333333333334,0.3409090909090909,0.625,0.8068181818181818
mistral7b_v03,Mistral,commonsenseqa,7,cheap_plus_pca_hidden__extratrees,0.1430195494782413,0.09454996452753978,0.04846958495070153,0.25,0.75,0.16111111111111112,0.8388888888888889,0.075,0.925,0.3181818181818182,0.6704545454545454,0.8977272727272727
mistral7b_v03,Mistral,commonsenseqa,7,cheap_plus_pca_hidden__hgb,0.1734152259128108,0.12494564096210928,0.04846958495070153,0.25416666666666665,0.7458333333333333,0.18333333333333332,0.8166666666666667,0.11666666666666667,0.8833333333333333,0.3068181818181818,0.625,0.8409090909090909
mistral7b_v03,Mistral,commonsenseqa,123,direct_pmax,0.15125828155417062,0.10278869660346909,0.04846958495070153,0.22083333333333333,0.7791666666666667,0.16111111111111112,0.8388888888888889,0.1,0.9,0.3977272727272727,0.6704545454545454,0.8636363636363636
mistral7b_v03,Mistral,commonsenseqa,123,cheap_confidence_option__logreg,0.14583246876088693,0.0973628838101854,0.04846958495070153,0.22916666666666666,0.7708333333333334,0.15555555555555556,0.8444444444444444,0.10833333333333334,0.8916666666666666,0.375,0.6818181818181818,0.8522727272727273
mistral7b_v03,Mistral,commonsenseqa,123,cheap_confidence_option__mlp,0.13930155468531288,0.09083196973461136,0.04846958495070153,0.22083333333333333,0.7791666666666667,0.15555555555555556,0.8444444444444444,0.10833333333333334,0.8916666666666666,0.3977272727272727,0.6818181818181818,0.8522727272727273
mistral7b_v03,Mistral,commonsenseqa,123,cheap_confidence_option__extratrees,0.16244604582172792,0.11397646087102639,0.04846958495070153,0.24166666666666667,0.7583333333333333,0.17222222222222222,0.8277777777777777,0.13333333333333333,0.8666666666666667,0.3409090909090909,0.6477272727272727,0.8181818181818182
mistral7b_v03,Mistral,commonsenseqa,123,cheap_confidence_option__hgb,0.18926457172800468,0.14079498677730315,0.04846958495070153,0.2625,0.7375,0.18888888888888888,0.8111111111111111,0.13333333333333333,0.8666666666666667,0.2840909090909091,0.6136363636363636,0.8181818181818182
mistral7b_v03,Mistral,commonsenseqa,123,hidden_summary_only__logreg,0.17812872771376725,0.12965914276306573,0.04846958495070153,0.23333333333333334,0.7666666666666666,0.15555555555555556,0.8444444444444444,0.14166666666666666,0.8583333333333334,0.36363636363636365,0.6818181818181818,0.8068181818181818
mistral7b_v03,Mistral,commonsenseqa,123,hidden_summary_only__mlp,0.19651318653728533,0.1480436015865838,0.04846958495070153,0.2375,0.7625,0.2,0.8,0.15833333333333333,0.8416666666666667,0.3522727272727273,0.5909090909090909,0.7840909090909091
mistral7b_v03,Mistral,commonsenseqa,123,hidden_summary_only__extratrees,0.17363470435005157,0.12516511939935004,0.04846958495070153,0.24583333333333332,0.7541666666666667,0.20555555555555555,0.7944444444444445,0.15833333333333333,0.8416666666666667,0.32954545454545453,0.5795454545454546,0.7840909090909091
mistral7b_v03,Mistral,commonsenseqa,123,hidden_summary_only__hgb,0.18364137928056926,0.13517179432986773,0.04846958495070153,0.25,0.75,0.21666666666666667,0.7833333333333333,0.16666666666666666,0.8333333333333334,0.3181818181818182,0.5568181818181818,0.7727272727272727
mistral7b_v03,Mistral,commonsenseqa,123,cheap_plus_hidden_summary__logreg,0.1423401063683668,0.09387052141766528,0.04846958495070153,0.22916666666666666,0.7708333333333334,0.1388888888888889,0.8611111111111112,0.09166666666666666,0.9083333333333333,0.375,0.7159090909090909,0.875
mistral7b_v03,Mistral,commonsenseqa,123,cheap_plus_hidden_summary__mlp,0.16853821332749044,0.12006862837678892,0.04846958495070153,0.22916666666666666,0.7708333333333334,0.19444444444444445,0.8055555555555556,0.15833333333333333,0.8416666666666667,0.375,0.6022727272727273,0.7840909090909091
mistral7b_v03,Mistral,commonsenseqa,123,cheap_plus_hidden_summary__extratrees,0.1488721176318539,0.10040253268115237,0.04846958495070153,0.23333333333333334,0.7666666666666666,0.15555555555555556,0.8444444444444444,0.1,0.9,0.36363636363636365,0.6818181818181818,0.8636363636363636
mistral7b_v03,Mistral,commonsenseqa,123,cheap_plus_hidden_summary__hgb,0.14846399117611384,0.09999440622541231,0.04846958495070153,0.24166666666666667,0.7583333333333333,0.17777777777777778,0.8222222222222222,0.11666666666666667,0.8833333333333333,0.3409090909090909,0.6363636363636364,0.8409090909090909
mistral7b_v03,Mistral,commonsenseqa,123,pca_hidden_embeddings__logreg,0.1496495889532034,0.10118000400250188,0.04846958495070153,0.24166666666666667,0.7583333333333333,0.15555555555555556,0.8444444444444444,0.09166666666666666,0.9083333333333333,0.3409090909090909,0.6818181818181818,0.875
mistral7b_v03,Mistral,commonsenseqa,123,pca_hidden_embeddings__mlp,0.19356194822348313,0.1450923632727816,0.04846958495070153,0.24166666666666667,0.7583333333333333,0.2111111111111111,0.7888888888888889,0.175,0.825,0.3409090909090909,0.5681818181818182,0.7613636363636364
mistral7b_v03,Mistral,commonsenseqa,123,pca_hidden_embeddings__extratrees,0.15543526498720334,0.10696568003650181,0.04846958495070153,0.24583333333333332,0.7541666666666667,0.17777777777777778,0.8222222222222222,0.1,0.9,0.32954545454545453,0.6363636363636364,0.8636363636363636
mistral7b_v03,Mistral,commonsenseqa,123,pca_hidden_embeddings__hgb,0.1666807611635644,0.11821117621286287,0.04846958495070153,0.25833333333333336,0.7416666666666667,0.20555555555555555,0.7944444444444445,0.14166666666666666,0.8583333333333334,0.29545454545454547,0.5795454545454546,0.8068181818181818
mistral7b_v03,Mistral,commonsenseqa,123,cheap_plus_pca_hidden__logreg,0.147666165548579,0.09919658059787748,0.04846958495070153,0.24166666666666667,0.7583333333333333,0.17777777777777778,0.8222222222222222,0.11666666666666667,0.8833333333333333,0.3409090909090909,0.6363636363636364,0.8409090909090909
mistral7b_v03,Mistral,commonsenseqa,123,cheap_plus_pca_hidden__mlp,0.3004806173375538,0.2520110323868523,0.04846958495070153,0.2833333333333333,0.7166666666666667,0.29444444444444445,0.7055555555555555,0.3333333333333333,0.6666666666666667,0.22727272727272727,0.3977272727272727,0.5454545454545454
mistral7b_v03,Mistral,commonsenseqa,123,cheap_plus_pca_hidden__extratrees,0.14277798448267767,0.09430839953197614,0.04846958495070153,0.225,0.775,0.15,0.85,0.125,0.875,0.38636363636363635,0.6931818181818182,0.8295454545454546
mistral7b_v03,Mistral,commonsenseqa,123,cheap_plus_pca_hidden__hgb,0.15512364658687072,0.1066540616361692,0.04846958495070153,0.24583333333333332,0.7541666666666667,0.17222222222222222,0.8277777777777777,0.11666666666666667,0.8833333333333333,0.32954545454545453,0.6477272727272727,0.8409090909090909
mistral7b_v03,Mistral,commonsenseqa,777,direct_pmax,0.14456680073154682,0.09609721578084529,0.04846958495070153,0.2375,0.7625,0.16666666666666666,0.8333333333333334,0.08333333333333333,0.9166666666666666,0.3522727272727273,0.6590909090909091,0.8863636363636364
mistral7b_v03,Mistral,commonsenseqa,777,cheap_confidence_option__logreg,0.14079284063740516,0.09232325568670363,0.04846958495070153,0.24166666666666667,0.7583333333333333,0.14444444444444443,0.8555555555555556,0.1,0.9,0.3409090909090909,0.7045454545454546,0.8636363636363636
mistral7b_v03,Mistral,commonsenseqa,777,cheap_confidence_option__mlp,0.23851466172273508,0.19004507677203356,0.04846958495070153,0.25833333333333336,0.7416666666666667,0.25555555555555554,0.7444444444444445,0.26666666666666666,0.7333333333333334,0.29545454545454547,0.4772727272727273,0.6363636363636364
mistral7b_v03,Mistral,commonsenseqa,777,cheap_confidence_option__extratrees,0.16347020205541712,0.1150006171047156,0.04846958495070153,0.2375,0.7625,0.18333333333333332,0.8166666666666667,0.125,0.875,0.3522727272727273,0.625,0.8295454545454546
mistral7b_v03,Mistral,commonsenseqa,777,cheap_confidence_option__hgb,0.18268430031273433,0.1342147153620328,0.04846958495070153,0.2708333333333333,0.7291666666666667,0.19444444444444445,0.8055555555555556,0.15833333333333333,0.8416666666666667,0.26136363636363635,0.6022727272727273,0.7840909090909091
mistral7b_v03,Mistral,commonsenseqa,777,hidden_summary_only__logreg,0.1680882892221309,0.11961870427142937,0.04846958495070153,0.24583333333333332,0.7541666666666667,0.20555555555555555,0.7944444444444445,0.15833333333333333,0.8416666666666667,0.32954545454545453,0.5795454545454546,0.7840909090909091
mistral7b_v03,Mistral,commonsenseqa,777,hidden_summary_only__mlp,0.30172372331947106,0.25325413836876953,0.04846958495070153,0.2625,0.7375,0.22777777777777777,0.7722222222222223,0.24166666666666667,0.7583333333333333,0.2840909090909091,0.5340909090909091,0.6704545454545454
mistral7b_v03,Mistral,commonsenseqa,777,hidden_summary_only__extratrees,0.20008919979925183,0.1516196148485503,0.04846958495070153,0.24583333333333332,0.7541666666666667,0.2388888888888889,0.7611111111111111,0.18333333333333332,0.8166666666666667,0.32954545454545453,0.5113636363636364,0.75
mistral7b_v03,Mistral,commonsenseqa,777,hidden_summary_only__hgb,0.18326579489609804,0.1347962099453965,0.04846958495070153,0.2625,0.7375,0.2111111111111111,0.7888888888888889,0.175,0.825,0.2840909090909091,0.5681818181818182,0.7613636363636364
mistral7b_v03,Mistral,commonsenseqa,777,cheap_plus_hidden_summary__logreg,0.1432850901212087,0.09481550517050719,0.04846958495070153,0.22916666666666666,0.7708333333333334,0.18333333333333332,0.8166666666666667,0.09166666666666666,0.9083333333333333,0.375,0.625,0.875
mistral7b_v03,Mistral,commonsenseqa,777,cheap_plus_hidden_summary__mlp,0.16610279644390735,0.11763321149320582,0.04846958495070153,0.22916666666666666,0.7708333333333334,0.14444444444444443,0.8555555555555556,0.11666666666666667,0.8833333333333333,0.375,0.7045454545454546,0.8409090909090909
mistral7b_v03,Mistral,commonsenseqa,777,cheap_plus_hidden_summary__extratrees,0.15061788353755612,0.10214829858685459,0.04846958495070153,0.2125,0.7875,0.17222222222222222,0.8277777777777777,0.125,0.875,0.42045454545454547,0.6477272727272727,0.8295454545454546
mistral7b_v03,Mistral,commonsenseqa,777,cheap_plus_hidden_summary__hgb,0.16410851949242405,0.11563893454172253,0.04846958495070153,0.2375,0.7625,0.18888888888888888,0.8111111111111111,0.13333333333333333,0.8666666666666667,0.3522727272727273,0.6136363636363636,0.8181818181818182
mistral7b_v03,Mistral,commonsenseqa,777,pca_hidden_embeddings__logreg,0.15156186436577154,0.10309227941507002,0.04846958495070153,0.25,0.75,0.19444444444444445,0.8055555555555556,0.15833333333333333,0.8416666666666667,0.3181818181818182,0.6022727272727273,0.7840909090909091
mistral7b_v03,Mistral,commonsenseqa,777,pca_hidden_embeddings__mlp,0.19341106695930352,0.144941482008602,0.04846958495070153,0.25833333333333336,0.7416666666666667,0.21666666666666667,0.7833333333333333,0.16666666666666666,0.8333333333333334,0.29545454545454547,0.5568181818181818,0.7727272727272727
mistral7b_v03,Mistral,commonsenseqa,777,pca_hidden_embeddings__extratrees,0.1560665268547776,0.10759694190407607,0.04846958495070153,0.25416666666666665,0.7458333333333333,0.17777777777777778,0.8222222222222222,0.125,0.875,0.3068181818181818,0.6363636363636364,0.8295454545454546
mistral7b_v03,Mistral,commonsenseqa,777,pca_hidden_embeddings__hgb,0.18086473667279945,0.13239515172209793,0.04846958495070153,0.24583333333333332,0.7541666666666667,0.2,0.8,0.15833333333333333,0.8416666666666667,0.32954545454545453,0.5909090909090909,0.7840909090909091
mistral7b_v03,Mistral,commonsenseqa,777,cheap_plus_pca_hidden__logreg,0.14172858137429883,0.0932589964235973,0.04846958495070153,0.2375,0.7625,0.17777777777777778,0.8222222222222222,0.14166666666666666,0.8583333333333334,0.3522727272727273,0.6363636363636364,0.8068181818181818
mistral7b_v03,Mistral,commonsenseqa,777,cheap_plus_pca_hidden__mlp,0.2235947215104838,0.17512513655978226,0.04846958495070153,0.24583333333333332,0.7541666666666667,0.25,0.75,0.25833333333333336,0.7416666666666667,0.32954545454545453,0.48863636363636365,0.6477272727272727
mistral7b_v03,Mistral,commonsenseqa,777,cheap_plus_pca_hidden__extratrees,0.1376925267361652,0.08922294178546367,0.04846958495070153,0.23333333333333334,0.7666666666666666,0.16111111111111112,0.8388888888888889,0.075,0.925,0.36363636363636365,0.6704545454545454,0.8977272727272727
mistral7b_v03,Mistral,commonsenseqa,777,cheap_plus_pca_hidden__hgb,0.16083748051788008,0.11236789556717855,0.04846958495070153,0.25,0.75,0.2,0.8,0.11666666666666667,0.8833333333333333,0.3181818181818182,0.5909090909090909,0.8409090909090909
mistral7b_v03,Mistral,commonsenseqa,2025,direct_pmax,0.14861370919091654,0.10014412424021502,0.04846958495070153,0.225,0.775,0.16111111111111112,0.8388888888888889,0.11666666666666667,0.8833333333333333,0.38636363636363635,0.6704545454545454,0.8409090909090909
mistral7b_v03,Mistral,commonsenseqa,2025,cheap_confidence_option__logreg,0.14632458568250437,0.09785500073180284,0.04846958495070153,0.2375,0.7625,0.13333333333333333,0.8666666666666667,0.1,0.9,0.3522727272727273,0.7272727272727273,0.8636363636363636
mistral7b_v03,Mistral,commonsenseqa,2025,cheap_confidence_option__mlp,0.15381414431876017,0.10534455936805864,0.04846958495070153,0.225,0.775,0.17777777777777778,0.8222222222222222,0.10833333333333334,0.8916666666666666,0.38636363636363635,0.6363636363636364,0.8522727272727273
mistral7b_v03,Mistral,commonsenseqa,2025,cheap_confidence_option__extratrees,0.15541182448044788,0.10694223952974635,0.04846958495070153,0.2375,0.7625,0.16666666666666666,0.8333333333333334,0.13333333333333333,0.8666666666666667,0.3522727272727273,0.6590909090909091,0.8181818181818182
mistral7b_v03,Mistral,commonsenseqa,2025,cheap_confidence_option__hgb,0.1868407524859805,0.13837116753527898,0.04846958495070153,0.26666666666666666,0.7333333333333334,0.2111111111111111,0.7888888888888889,0.13333333333333333,0.8666666666666667,0.2727272727272727,0.5681818181818182,0.8181818181818182
mistral7b_v03,Mistral,commonsenseqa,2025,hidden_summary_only__logreg,0.1769918884062616,0.12852230345556007,0.04846958495070153,0.24583333333333332,0.7541666666666667,0.17222222222222222,0.8277777777777777,0.14166666666666666,0.8583333333333334,0.32954545454545453,0.6477272727272727,0.8068181818181818
mistral7b_v03,Mistral,commonsenseqa,2025,hidden_summary_only__mlp,0.18586813647026734,0.13739855151956581,0.04846958495070153,0.25,0.75,0.2,0.8,0.16666666666666666,0.8333333333333334,0.3181818181818182,0.5909090909090909,0.7727272727272727
mistral7b_v03,Mistral,commonsenseqa,2025,hidden_summary_only__extratrees,0.16974296657081786,0.12127338162011633,0.04846958495070153,0.24583333333333332,0.7541666666666667,0.17222222222222222,0.8277777777777777,0.15,0.85,0.32954545454545453,0.6477272727272727,0.7954545454545454
mistral7b_v03,Mistral,commonsenseqa,2025,hidden_summary_only__hgb,0.18550057628329872,0.1370309913325972,0.04846958495070153,0.2708333333333333,0.7291666666666667,0.22777777777777777,0.7722222222222223,0.15833333333333333,0.8416666666666667,0.26136363636363635,0.5340909090909091,0.7840909090909091
mistral7b_v03,Mistral,commonsenseqa,2025,cheap_plus_hidden_summary__logreg,0.14646456347400677,0.09799497852330524,0.04846958495070153,0.24166666666666667,0.7583333333333333,0.1388888888888889,0.8611111111111112,0.11666666666666667,0.8833333333333333,0.3409090909090909,0.7159090909090909,0.8409090909090909
mistral7b_v03,Mistral,commonsenseqa,2025,cheap_plus_hidden_summary__mlp,0.16828283427567442,0.11981324932497289,0.04846958495070153,0.22916666666666666,0.7708333333333334,0.17222222222222222,0.8277777777777777,0.13333333333333333,0.8666666666666667,0.375,0.6477272727272727,0.8181818181818182
mistral7b_v03,Mistral,commonsenseqa,2025,cheap_plus_hidden_summary__extratrees,0.13663570360176028,0.08816611865105875,0.04846958495070153,0.22916666666666666,0.7708333333333334,0.15555555555555556,0.8444444444444444,0.08333333333333333,0.9166666666666666,0.375,0.6818181818181818,0.8863636363636364
mistral7b_v03,Mistral,commonsenseqa,2025,cheap_plus_hidden_summary__hgb,0.170100769748131,0.12163118479742946,0.04846958495070153,0.24166666666666667,0.7583333333333333,0.2,0.8,0.13333333333333333,0.8666666666666667,0.3409090909090909,0.5909090909090909,0.8181818181818182
mistral7b_v03,Mistral,commonsenseqa,2025,pca_hidden_embeddings__logreg,0.15390257488067885,0.10543298992997732,0.04846958495070153,0.2375,0.7625,0.18333333333333332,0.8166666666666667,0.11666666666666667,0.8833333333333333,0.3522727272727273,0.625,0.8409090909090909
mistral7b_v03,Mistral,commonsenseqa,2025,pca_hidden_embeddings__mlp,0.15888702605389787,0.11041744110319635,0.04846958495070153,0.24583333333333332,0.7541666666666667,0.17222222222222222,0.8277777777777777,0.14166666666666666,0.8583333333333334,0.32954545454545453,0.6477272727272727,0.8068181818181818
mistral7b_v03,Mistral,commonsenseqa,2025,pca_hidden_embeddings__extratrees,0.15086746524820294,0.10239788029750141,0.04846958495070153,0.25,0.75,0.16666666666666666,0.8333333333333334,0.10833333333333334,0.8916666666666666,0.3181818181818182,0.6590909090909091,0.8522727272727273
mistral7b_v03,Mistral,commonsenseqa,2025,pca_hidden_embeddings__hgb,0.19024749240440944,0.1417779074537079,0.04846958495070153,0.25833333333333336,0.7416666666666667,0.21666666666666667,0.7833333333333333,0.175,0.825,0.29545454545454547,0.5568181818181818,0.7613636363636364
mistral7b_v03,Mistral,commonsenseqa,2025,cheap_plus_pca_hidden__logreg,0.1468340546439287,0.09836446969322718,0.04846958495070153,0.225,0.775,0.17777777777777778,0.8222222222222222,0.10833333333333334,0.8916666666666666,0.38636363636363635,0.6363636363636364,0.8522727272727273
mistral7b_v03,Mistral,commonsenseqa,2025,cheap_plus_pca_hidden__mlp,0.2016732042907298,0.15320361934002827,0.04846958495070153,0.2375,0.7625,0.2222222222222222,0.7777777777777778,0.18333333333333332,0.8166666666666667,0.3522727272727273,0.5454545454545454,0.75
mistral7b_v03,Mistral,commonsenseqa,2025,cheap_plus_pca_hidden__extratrees,0.1483008192310774,0.09983123428037588,0.04846958495070153,0.22916666666666666,0.7708333333333334,0.15,0.85,0.1,0.9,0.375,0.6931818181818182,0.8636363636363636
mistral7b_v03,Mistral,commonsenseqa,2025,cheap_plus_pca_hidden__hgb,0.16810553776325393,0.1196359528125524,0.04846958495070153,0.25416666666666665,0.7458333333333333,0.18333333333333332,0.8166666666666667,0.13333333333333333,0.8666666666666667,0.3068181818181818,0.625,0.8181818181818182
mistral7b_v03,Mistral,hellaswag,42,direct_pmax,0.17194455100025025,0.11869691388359477,0.05324763711665547,0.25833333333333336,0.7416666666666667,0.2222222222222222,0.7777777777777778,0.15,0.85,0.32608695652173914,0.5652173913043478,0.8043478260869565
mistral7b_v03,Mistral,hellaswag,42,cheap_confidence_option__logreg,0.17098003858410507,0.1177324014674496,0.05324763711665547,0.2625,0.7375,0.18888888888888888,0.8111111111111111,0.125,0.875,0.31521739130434784,0.6304347826086957,0.8369565217391305
mistral7b_v03,Mistral,hellaswag,42,cheap_confidence_option__mlp,0.17373505672915546,0.12048741961249998,0.05324763711665547,0.25833333333333336,0.7416666666666667,0.20555555555555555,0.7944444444444445,0.18333333333333332,0.8166666666666667,0.32608695652173914,0.5978260869565217,0.7608695652173914
mistral7b_v03,Mistral,hellaswag,42,cheap_confidence_option__extratrees,0.16462263111033115,0.11137499399367567,0.05324763711665547,0.25,0.75,0.18888888888888888,0.8111111111111111,0.125,0.875,0.34782608695652173,0.6304347826086957,0.8369565217391305
mistral7b_v03,Mistral,hellaswag,42,cheap_confidence_option__hgb,0.15399368369267255,0.10074604657601707,0.05324763711665547,0.25416666666666665,0.7458333333333333,0.19444444444444445,0.8055555555555556,0.1,0.9,0.33695652173913043,0.6195652173913043,0.8695652173913043
mistral7b_v03,Mistral,hellaswag,42,hidden_summary_only__logreg,0.14685447853543473,0.09360684141877926,0.05324763711665547,0.25,0.75,0.18888888888888888,0.8111111111111111,0.1,0.9,0.34782608695652173,0.6304347826086957,0.8695652173913043
mistral7b_v03,Mistral,hellaswag,42,hidden_summary_only__mlp,0.17137715494394617,0.1181295178272907,0.05324763711665547,0.24583333333333332,0.7541666666666667,0.19444444444444445,0.8055555555555556,0.15833333333333333,0.8416666666666667,0.358695652173913,0.6195652173913043,0.7934782608695652
mistral7b_v03,Mistral,hellaswag,42,hidden_summary_only__extratrees,0.15786809980253871,0.10462046268588324,0.05324763711665547,0.22916666666666666,0.7708333333333334,0.18888888888888888,0.8111111111111111,0.125,0.875,0.40217391304347827,0.6304347826086957,0.8369565217391305
mistral7b_v03,Mistral,hellaswag,42,hidden_summary_only__hgb,0.1919435508335214,0.13869591371686593,0.05324763711665547,0.25,0.75,0.21666666666666667,0.7833333333333333,0.16666666666666666,0.8333333333333334,0.34782608695652173,0.5760869565217391,0.782608695652174
mistral7b_v03,Mistral,hellaswag,42,cheap_plus_hidden_summary__logreg,0.13842210782978273,0.08517447071312725,0.05324763711665547,0.2708333333333333,0.7291666666666667,0.16666666666666666,0.8333333333333334,0.08333333333333333,0.9166666666666666,0.29347826086956524,0.6739130434782609,0.8913043478260869
mistral7b_v03,Mistral,hellaswag,42,cheap_plus_hidden_summary__mlp,0.1694245868388233,0.11617694972216783,0.05324763711665547,0.24583333333333332,0.7541666666666667,0.2,0.8,0.13333333333333333,0.8666666666666667,0.358695652173913,0.6086956521739131,0.8260869565217391
