model_key,dataset,seed,layer,cheap_auc,hidden_only_auc,cheap_plus_layer_auc,gain_over_cheap,pca_explained_variance,n_total
olmo2_7b_instruct,mmlu_all,2025,early,0.7464870931537598,0.6223569023569024,0.7250729517396185,-0.02141414141414133,0.828526496887207,1000
olmo2_7b_instruct,mmlu_all,2025,middle,0.7464870931537598,0.6693602693602694,0.7133557800224466,-0.033131313131313234,0.7814434766769409,1000
olmo2_7b_instruct,mmlu_all,2025,late,0.7464870931537598,0.717037037037037,0.7178900112233446,-0.028597081930415214,0.7519619464874268,1000
olmo2_7b_instruct,mmlu_all,2025,final,0.7464870931537598,0.7276767676767677,0.731223344556678,-0.015263748597081794,0.6633924841880798,1000
olmo2_7b_instruct,mmlu_all,2025,all,0.7464870931537598,0.7232772166105499,0.7314478114478115,-0.01503928170594837,0.7176748514175415,1000
qwen25_7b,arc_challenge,42,early,0.8834019204389576,0.4499314128943758,0.6282578875171467,-0.25514403292181087,0.892679750919342,299
qwen25_7b,arc_challenge,42,middle,0.8834019204389576,0.5582990397805212,0.7146776406035665,-0.16872427983539107,0.888159990310669,299
qwen25_7b,arc_challenge,42,late,0.8834019204389576,0.6529492455418381,0.7270233196159122,-0.15637860082304544,0.8287257552146912,299
qwen25_7b,arc_challenge,42,final,0.8834019204389576,0.5486968449931413,0.6145404663923182,-0.2688614540466394,0.9062895774841309,299
qwen25_7b,arc_challenge,42,all,0.8834019204389576,0.6831275720164608,0.728395061728395,-0.15500685871056263,0.8248211145401001,299
qwen25_7b,arc_challenge,7,early,0.7750342935528121,0.4334705075445816,0.6131687242798354,-0.16186556927297668,0.8945699334144592,299
qwen25_7b,arc_challenge,7,middle,0.7750342935528121,0.5802469135802469,0.6556927297668038,-0.11934156378600824,0.8898305892944336,299
qwen25_7b,arc_challenge,7,late,0.7750342935528121,0.6584362139917694,0.6625514403292181,-0.11248285322359397,0.8292289972305298,299
qwen25_7b,arc_challenge,7,final,0.7750342935528121,0.5733882030178327,0.5871056241426611,-0.18792866941015096,0.9066809415817261,299
qwen25_7b,arc_challenge,7,all,0.7750342935528121,0.6049382716049383,0.6556927297668038,-0.11934156378600824,0.8252255320549011,299
qwen25_7b,arc_challenge,123,early,0.914951989026063,0.4663923182441701,0.6735253772290809,-0.2414266117969821,0.8952815532684326,299
qwen25_7b,arc_challenge,123,middle,0.914951989026063,0.5706447187928669,0.7379972565157751,-0.17695473251028793,0.8895689249038696,299
qwen25_7b,arc_challenge,123,late,0.914951989026063,0.6680384087791494,0.7133058984910837,-0.20164609053497928,0.8285735845565796,299
qwen25_7b,arc_challenge,123,final,0.914951989026063,0.7421124828532235,0.766803840877915,-0.14814814814814803,0.9078867435455322,299
qwen25_7b,arc_challenge,123,all,0.914951989026063,0.7187928669410151,0.7503429355281206,-0.16460905349794241,0.8265492916107178,299
qwen25_7b,arc_challenge,777,early,0.7654320987654321,0.5006858710562414,0.6186556927297667,-0.14677640603566533,0.8939449191093445,299
qwen25_7b,arc_challenge,777,middle,0.7654320987654321,0.3264746227709191,0.6364883401920438,-0.12894375857338825,0.8892130851745605,299
qwen25_7b,arc_challenge,777,late,0.7654320987654321,0.7187928669410151,0.6762688614540466,-0.08916323731138542,0.8298503756523132,299
qwen25_7b,arc_challenge,777,final,0.7654320987654321,0.7352537722908092,0.7462277091906722,-0.019204389574759895,0.9073039889335632,299
qwen25_7b,arc_challenge,777,all,0.7654320987654321,0.5857338820301783,0.5733882030178326,-0.1920438957475995,0.8255575895309448,299
qwen25_7b,arc_challenge,2025,early,0.8134430727023321,0.448559670781893,0.6282578875171467,-0.18518518518518534,0.8938624858856201,299
qwen25_7b,arc_challenge,2025,middle,0.8134430727023321,0.6310013717421125,0.6803840877914952,-0.1330589849108369,0.8890870213508606,299
qwen25_7b,arc_challenge,2025,late,0.8134430727023321,0.5541838134430728,0.6447187928669409,-0.16872427983539118,0.8272958993911743,299
qwen25_7b,arc_challenge,2025,final,0.8134430727023321,0.6337448559670782,0.5967078189300412,-0.21673525377229086,0.9059021472930908,299
qwen25_7b,arc_challenge,2025,all,0.8134430727023321,0.6378600823045267,0.6447187928669411,-0.16872427983539096,0.8242970705032349,299
qwen25_7b,commonsenseqa,42,early,0.8339317088075777,0.5078298067374531,0.7343976777939042,-0.09953403101367353,0.8235694766044617,1000
qwen25_7b,commonsenseqa,42,middle,0.8339317088075777,0.45764265525933845,0.729967153005882,-0.10396455580169572,0.80640709400177,1000
qwen25_7b,commonsenseqa,42,late,0.8339317088075777,0.7770987701474295,0.8136887938278207,-0.020242914979757054,0.7489538788795471,1000
qwen25_7b,commonsenseqa,42,final,0.8339317088075777,0.8116263081506379,0.7884042471927278,-0.045527461614849885,0.8380247950553894,1000
qwen25_7b,commonsenseqa,42,all,0.8339317088075777,0.7316476968909938,0.7573141853181575,-0.07661752348942019,0.7198110818862915,1000
qwen25_7b,commonsenseqa,7,early,0.841341379573753,0.5424337330990757,0.7962722481093881,-0.045069131464364864,0.823615550994873,1000
qwen25_7b,commonsenseqa,7,middle,0.841341379573753,0.5471698113207548,0.7767932167137728,-0.06454816285998022,0.808505654335022,1000
qwen25_7b,commonsenseqa,7,late,0.841341379573753,0.7505920097777099,0.7926056069055076,-0.04873577266824536,0.7508885264396667,1000
qwen25_7b,commonsenseqa,7,final,0.841341379573753,0.8026888702161791,0.8008555496142388,-0.04048582995951422,0.8371996283531189,1000
qwen25_7b,commonsenseqa,7,all,0.841341379573753,0.7648766328011611,0.8058207929111603,-0.035520586662592724,0.7206820249557495,1000
qwen25_7b,commonsenseqa,123,early,0.8362233595600032,0.5822320678328623,0.8252234359483615,-0.010999923611641704,0.8231722116470337,1000
qwen25_7b,commonsenseqa,123,middle,0.8362233595600032,0.5578641814987396,0.7838209456878772,-0.052402413872125964,0.8075244426727295,1000
qwen25_7b,commonsenseqa,123,late,0.8362233595600032,0.739515697807654,0.7865709265907876,-0.04965243296921551,0.7489546537399292,1000
qwen25_7b,commonsenseqa,123,final,0.8362233595600032,0.8112443663585669,0.7932931021312352,-0.04293025742876799,0.8366416692733765,1000
qwen25_7b,commonsenseqa,123,all,0.8362233595600032,0.788480635551142,0.8091054923229701,-0.027117867237033022,0.7190791368484497,1000
qwen25_7b,commonsenseqa,777,early,0.8025360934993507,0.5552669773126575,0.7675502253456572,-0.03498586815369353,0.8216156959533691,1000
qwen25_7b,commonsenseqa,777,middle,0.8025360934993507,0.5629058131540754,0.742036513635322,-0.06049957986402876,0.8066302537918091,1000
qwen25_7b,commonsenseqa,777,late,0.8025360934993507,0.7301963180811245,0.7505920097777099,-0.05194408372164083,0.7490898370742798,1000
qwen25_7b,commonsenseqa,777,final,0.8025360934993507,0.7548697578489039,0.7459323199144451,-0.05660377358490565,0.8388651609420776,1000
qwen25_7b,commonsenseqa,777,all,0.8025360934993507,0.7269880070277289,0.7631960889160492,-0.03934000458330156,0.7191215753555298,1000
qwen25_7b,commonsenseqa,2025,early,0.847376059888473,0.5526697731265755,0.7882514704758996,-0.05912458941257337,0.8239681720733643,1000
qwen25_7b,commonsenseqa,2025,middle,0.847376059888473,0.5644335803223589,0.7722099152089222,-0.07516614467955074,0.8079965710639954,1000
qwen25_7b,commonsenseqa,2025,late,0.847376059888473,0.7627377587655643,0.785425101214575,-0.06195095867389799,0.7497777938842773,1000
qwen25_7b,commonsenseqa,2025,final,0.847376059888473,0.8078832785883432,0.8041402490260485,-0.04323581086242445,0.8380467891693115,1000
qwen25_7b,commonsenseqa,2025,all,0.847376059888473,0.7795431976166832,0.8102513176991827,-0.037124742189290294,0.7205790281295776,1000
qwen25_7b,hellaswag,42,early,0.876981868444589,0.6613545816733067,0.8373851532644931,-0.03959671518009589,0.8504818677902222,1000
qwen25_7b,hellaswag,42,middle,0.876981868444589,0.6549312952272542,0.8446215139442232,-0.032360354500365784,0.8598459959030151,1000
qwen25_7b,hellaswag,42,late,0.876981868444589,0.8381982274981705,0.8499064964631271,-0.027075371981461926,0.8212333917617798,1000
qwen25_7b,hellaswag,42,final,0.876981868444589,0.8315310187820149,0.8307179445483373,-0.04626392389625178,0.9151495695114136,1000
qwen25_7b,hellaswag,42,all,0.876981868444589,0.8664932108301489,0.869095048377917,-0.007886820066672073,0.7943207025527954,1000
qwen25_7b,hellaswag,7,early,0.8750304902837629,0.6308642979103992,0.8549475567119279,-0.020082933571834993,0.847754955291748,1000
qwen25_7b,hellaswag,7,middle,0.8750304902837629,0.6650134157248557,0.8525083340108952,-0.02252215627286769,0.8582316040992737,1000
qwen25_7b,hellaswag,7,late,0.8750304902837629,0.882917310350435,0.897796568826734,0.02276607854297108,0.8200330138206482,1000
qwen25_7b,hellaswag,7,final,0.8750304902837629,0.8929994308480363,0.8899910561834296,0.014960565899666656,0.9141219854354858,1000
qwen25_7b,hellaswag,7,all,0.8750304902837629,0.8823481583868608,0.8881209854459712,0.013090495162208282,0.7924623489379883,1000
qwen25_7b,hellaswag,123,early,0.8638913732823806,0.6041954630457761,0.8251077323359622,-0.038783640946418396,0.8489995002746582,1000
qwen25_7b,hellaswag,123,middle,0.8638913732823806,0.615415887470526,0.8186031384665419,-0.04528823481583877,0.8584001660346985,1000
qwen25_7b,hellaswag,123,late,0.8638913732823806,0.8465728921050492,0.8374664606878609,-0.026424912594519734,0.8203046321868896,1000
qwen25_7b,hellaswag,123,final,0.8638913732823806,0.8576307016830638,0.8596633872672576,-0.004227986015123086,0.9148719310760498,1000
qwen25_7b,hellaswag,123,all,0.8638913732823806,0.8333197820961055,0.8411252947394097,-0.02276607854297097,0.7927346229553223,1000
qwen25_7b,hellaswag,777,early,0.8886901374095455,0.6592405886657452,0.8454345881779006,-0.043255549231644874,0.8509276509284973,1000
qwen25_7b,hellaswag,777,middle,0.8886901374095455,0.6056589966663957,0.8430766729002358,-0.0456134645093097,0.8608413338661194,1000
qwen25_7b,hellaswag,777,late,0.8886901374095455,0.8684445889909749,0.8682006667208716,-0.020489470688673905,0.8217974901199341,1000
qwen25_7b,hellaswag,777,final,0.8886901374095455,0.8947068867387592,0.8874705260590291,-0.001219611350516403,0.9147933721542358,1000
qwen25_7b,hellaswag,777,all,0.8886901374095455,0.8593381575737865,0.8638913732823807,-0.024798764127164752,0.7951448559761047,1000
qwen25_7b,hellaswag,2025,early,0.8526709488576307,0.6529799170664281,0.8303927148548663,-0.022278234002764408,0.8492706418037415,1000
qwen25_7b,hellaswag,2025,middle,0.8526709488576307,0.65110984632897,0.8376290755345964,-0.015041873323034305,0.8587371706962585,1000
qwen25_7b,hellaswag,2025,late,0.8526709488576307,0.8155134563785673,0.8145377672981543,-0.038133181559476426,0.820338249206543,1000
qwen25_7b,hellaswag,2025,final,0.8526709488576307,0.8554354012521344,0.8497438816163915,-0.002927067241239256,0.915696918964386,1000
qwen25_7b,hellaswag,2025,all,0.8526709488576307,0.8406374501992032,0.842670135783397,-0.010000813074233728,0.7935089468955994,1000
qwen25_7b,mmlu_all,42,early,0.8308600770218229,0.6478562259306804,0.810834403080873,-0.020025673940949895,0.9502921104431152,1000
qwen25_7b,mmlu_all,42,middle,0.8308600770218229,0.690012836970475,0.8117073170731707,-0.019152759948652176,0.9342120289802551,1000
qwen25_7b,mmlu_all,42,late,0.8308600770218229,0.7891655969191271,0.8185879332477536,-0.012272143774069266,0.7605697512626648,1000
qwen25_7b,mmlu_all,42,final,0.8308600770218229,0.7874711168164313,0.8156611039794608,-0.015198973042362063,0.8366398215293884,1000
qwen25_7b,mmlu_all,42,all,0.8308600770218229,0.7991784338896021,0.8261360718870346,-0.004724005134788212,0.8355281352996826,1000
qwen25_7b,mmlu_all,7,early,0.8677278562259307,0.6366623876765083,0.8481129653401799,-0.019614890885750857,0.9446514248847961,1000
qwen25_7b,mmlu_all,7,middle,0.8677278562259307,0.6936585365853658,0.8429781771501925,-0.024749679075738218,0.9304280281066895,1000
qwen25_7b,mmlu_all,7,late,0.8677278562259307,0.8050834403080872,0.8267522464698333,-0.040975609756097486,0.763669490814209,1000
qwen25_7b,mmlu_all,7,final,0.8677278562259307,0.8183311938382541,0.834813863928113,-0.03291399229781777,0.8359112739562988,1000
qwen25_7b,mmlu_all,7,all,0.8677278562259307,0.8222336328626445,0.8386649550706035,-0.02906290115532728,0.8311944007873535,1000
qwen25_7b,mmlu_all,123,early,0.8581258023106547,0.6351732991014121,0.8181258023106548,-0.039999999999999925,0.9502901434898376,1000
qwen25_7b,mmlu_all,123,middle,0.8581258023106547,0.6736328626444159,0.8291142490372273,-0.029011553273427415,0.9322928190231323,1000
qwen25_7b,mmlu_all,123,late,0.8581258023106547,0.8204878048780487,0.8376379974326059,-0.0204878048780488,0.7654195427894592,1000
qwen25_7b,mmlu_all,123,final,0.8581258023106547,0.8307573812580231,0.8477535301668807,-0.010372272143774008,0.8389248847961426,1000
qwen25_7b,mmlu_all,123,all,0.8581258023106547,0.8183311938382541,0.8411296534017972,-0.016996148908857478,0.8357852101325989,1000
qwen25_7b,mmlu_all,777,early,0.8462130937098845,0.6790757381258024,0.8369704749679076,-0.00924261874197696,0.9439383149147034,1000
qwen25_7b,mmlu_all,777,middle,0.8462130937098845,0.6808729139922979,0.8111424903722722,-0.03507060333761236,0.9295600056648254,1000
qwen25_7b,mmlu_all,777,late,0.8462130937098845,0.8159691912708601,0.8170988446726574,-0.029114249037227147,0.7620127201080322,1000
qwen25_7b,mmlu_all,777,final,0.8462130937098845,0.8161232349165597,0.8267008985879332,-0.019512195121951348,0.8354107737541199,1000
qwen25_7b,mmlu_all,777,all,0.8462130937098845,0.818382541720154,0.8202310654685495,-0.025982028241334998,0.8302940726280212,1000
qwen25_7b,mmlu_all,2025,early,0.8682926829268293,0.7261103979460848,0.8574069319640565,-0.010885750962772778,0.9420925378799438,1000
qwen25_7b,mmlu_all,2025,middle,0.8682926829268293,0.7592297817715019,0.8575096277278562,-0.010783055198973046,0.9233614206314087,1000
qwen25_7b,mmlu_all,2025,late,0.8682926829268293,0.8418998716302952,0.8607445442875481,-0.007548138639281166,0.7603433132171631,1000
qwen25_7b,mmlu_all,2025,final,0.8682926829268293,0.858023106546855,0.8578690629011553,-0.010423620025673985,0.834537148475647,1000
qwen25_7b,mmlu_all,2025,all,0.8682926829268293,0.8516559691912708,0.8662387676508345,-0.0020539152759947443,0.825177788734436,1000
