model,dataset,seed,split_mode,family,candidate,C,pca_dim,n,accuracy,n_correct,n_failures,n_train,n_val,n_test,test_failures,analysis_group,cheap_cols,hidden_key,val_auroc_correct,val_auprc_failure,val_aurc,val_eaurc,val_risk_at_80,val_risk_at_60,val_risk_at_40,val_failure_precision_at_20_abstain,val_failure_recall_at_20_abstain,test_auroc_correct,test_auprc_failure,test_aurc,test_eaurc,test_risk_at_80,test_risk_at_60,test_risk_at_40,test_failure_precision_at_20_abstain,test_failure_recall_at_20_abstain
mistral7b_v03,mmlu,3,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_32,1.0,32,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7264239028944911,0.5532852369421877,0.22065075320727226,0.12457336969759508,0.35625,0.2916666666666667,0.15,0.6,0.2962962962962963,0.824774354186119,0.7447681809933444,0.18447965014989948,0.0884022666402223,0.3125,0.21666666666666667,0.1,0.775,0.38271604938271603
mistral7b_v03,mmlu,3,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_32,10.0,32,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.714700695092852,0.53463947839661,0.22574007105811325,0.12966268754843607,0.375,0.2916666666666667,0.15,0.525,0.25925925925925924,0.8313103018985372,0.7697166755910466,0.1765097265718674,0.08043234306219021,0.30625,0.2,0.1,0.8,0.3950617283950617
mistral7b_v03,mmlu,3,stratified,hidden_pca,hidden_pca_64,0.1,64,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.742296918767507,0.5905906703005102,0.2124280037806363,0.11635062027095913,0.35,0.275,0.1375,0.625,0.30864197530864196,0.8145035792094616,0.7189514734408938,0.18818732473697997,0.09210994122730279,0.3125,0.20833333333333334,0.125,0.775,0.38271604938271603
mistral7b_v03,mmlu,3,stratified,hidden_pca,hidden_pca_64,1.0,64,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7371096586782862,0.5840776645738859,0.21491292535050927,0.11883554184083209,0.34375,0.275,0.1625,0.65,0.32098765432098764,0.8008092125739185,0.7165313775683863,0.1974010268454963,0.10132364333581911,0.3125,0.225,0.1375,0.775,0.38271604938271603
mistral7b_v03,mmlu,3,stratified,hidden_pca,hidden_pca_64,10.0,64,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7269426289034132,0.5897893788896245,0.2698692899672641,0.17379190645758694,0.35625,0.2833333333333333,0.15,0.6,0.2962962962962963,0.792717086834734,0.7150878297009212,0.234381531033578,0.13830414752390083,0.325,0.225,0.15,0.725,0.35802469135802467
mistral7b_v03,mmlu,3,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_64,0.1,64,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7477954144620811,0.5812174802075462,0.20996411929498102,0.11388673578530384,0.35,0.25833333333333336,0.1625,0.625,0.30864197530864196,0.8066189438738458,0.7361657751415439,0.18974006160493723,0.09366267809526005,0.325,0.225,0.1125,0.725,0.35802469135802467
mistral7b_v03,mmlu,3,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_64,1.0,64,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7298474945533769,0.5598465871950804,0.21719514882476973,0.12111776531509255,0.35625,0.275,0.1625,0.6,0.2962962962962963,0.7958294428882665,0.7292042104254113,0.1937217967838984,0.09764441327422121,0.33125,0.225,0.125,0.7,0.345679012345679
mistral7b_v03,mmlu,3,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_64,10.0,64,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7022512708787219,0.5336122083214095,0.2641483889134917,0.1680710054038145,0.39375,0.2916666666666667,0.1625,0.45,0.2222222222222222,0.7822388214545077,0.7333050632494188,0.23685641628282988,0.1407790327731527,0.3125,0.25,0.15,0.775,0.38271604938271603
mistral7b_v03,mmlu,4,stratified,confidence_option,cheap,0.1,0,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.708994708994709,0.5709109800412976,0.25664489770148924,0.16056751419181206,0.3625,0.2916666666666667,0.175,0.575,0.2839506172839506,0.7196804647785039,0.6068738096866304,0.24969321372211842,0.15361583021244124,0.35,0.275,0.1875,0.625,0.30864197530864196
mistral7b_v03,mmlu,4,stratified,confidence_option,cheap,1.0,0,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.705986098142961,0.5630581883592711,0.25896245727517575,0.16288507376549857,0.3625,0.2833333333333333,0.175,0.575,0.2839506172839506,0.712210810250026,0.6001199283487133,0.25196323828010053,0.15588585477042335,0.3625,0.2833333333333333,0.1875,0.575,0.2839506172839506
mistral7b_v03,mmlu,4,stratified,confidence_option,cheap,10.0,0,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7045336653179791,0.5602208905653785,0.25979054074017777,0.1637131572305006,0.3625,0.2833333333333333,0.175,0.575,0.2839506172839506,0.712210810250026,0.5992090046777514,0.2520086600866316,0.1559312765769544,0.35625,0.2833333333333333,0.175,0.6,0.2962962962962963
mistral7b_v03,mmlu,4,stratified,hidden_pca,hidden_pca_16,0.1,16,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.743023135179998,0.6037108357575478,0.207111244635421,0.11103386112574382,0.34375,0.2833333333333333,0.1625,0.65,0.32098765432098764,0.7235190372445275,0.6083899976698719,0.23860580805426498,0.1425284245445878,0.35,0.2833333333333333,0.2,0.625,0.30864197530864196
mistral7b_v03,mmlu,4,stratified,hidden_pca,hidden_pca_16,1.0,16,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.742815644776429,0.6027122110884302,0.20710430832913132,0.11102692481945414,0.34375,0.2833333333333333,0.1625,0.65,0.32098765432098764,0.7225853304284675,0.6073466433657968,0.23904623038640943,0.14296884687673225,0.35,0.2833333333333333,0.2,0.625,0.30864197530864196
mistral7b_v03,mmlu,4,stratified,hidden_pca,hidden_pca_16,10.0,16,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.742815644776429,0.6027103009286063,0.2071034665782896,0.11102608306861242,0.34375,0.2833333333333333,0.1625,0.65,0.32098765432098764,0.7230003112356054,0.6079743752603081,0.2388070832033252,0.14272969969364802,0.35,0.2833333333333333,0.2,0.625,0.30864197530864196
mistral7b_v03,mmlu,4,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_16,0.1,16,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7333748314140471,0.5989998883567651,0.21336063119215162,0.11728324768247445,0.35625,0.2916666666666667,0.175,0.6,0.2962962962962963,0.7121070650482415,0.5954725984004321,0.261626474163943,0.16554909065426585,0.35,0.26666666666666666,0.2,0.625,0.30864197530864196
mistral7b_v03,mmlu,4,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_16,1.0,16,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7273576097105509,0.5810761324837129,0.21596512965989276,0.11988774615021558,0.35625,0.2916666666666667,0.175,0.6,0.2962962962962963,0.7056748625376077,0.5795226034951899,0.27510133963343275,0.17902395612375557,0.35,0.26666666666666666,0.2,0.625,0.30864197530864196
mistral7b_v03,mmlu,4,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_16,10.0,16,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7240377632534495,0.571935250644643,0.2170830185931164,0.12100563508343923,0.35625,0.3,0.1875,0.6,0.2962962962962963,0.7023550160805061,0.5731098483378204,0.27461568841487016,0.17853830490519298,0.35625,0.2916666666666667,0.2125,0.6,0.2962962962962963
mistral7b_v03,mmlu,4,stratified,hidden_pca,hidden_pca_32,0.1,32,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7312999273783588,0.5974012809220898,0.21492533160421698,0.1188479480945398,0.34375,0.3,0.1875,0.65,0.32098765432098764,0.7380433654943458,0.6240931408747639,0.22391460245058048,0.1278372189409033,0.35,0.26666666666666666,0.2,0.625,0.30864197530864196
mistral7b_v03,mmlu,4,stratified,hidden_pca,hidden_pca_32,1.0,32,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7233115468409587,0.5976867632669333,0.21678269195746996,0.12070530844779279,0.35625,0.2916666666666667,0.175,0.6,0.2962962962962963,0.7247639796659404,0.6040968019349644,0.22764024446679892,0.13156286095712175,0.36875,0.275,0.2,0.55,0.2716049382716049
mistral7b_v03,mmlu,4,stratified,hidden_pca,hidden_pca_32,10.0,32,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7109658678286128,0.5936063195102802,0.24579942000507282,0.14972203649539564,0.36875,0.3,0.1875,0.55,0.2716049382716049,0.6855482933914306,0.5646487595206907,0.2529333476122963,0.15685596410261912,0.36875,0.2916666666666667,0.2625,0.55,0.2716049382716049
mistral7b_v03,mmlu,4,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_32,0.1,32,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7290175329391015,0.59450863533004,0.21691240062518552,0.12083501711550834,0.3625,0.2833333333333333,0.1875,0.575,0.2839506172839506,0.7224815852266832,0.5916919054250358,0.22764877346476164,0.13157138995508447,0.35625,0.26666666666666666,0.1875,0.6,0.2962962962962963
mistral7b_v03,mmlu,4,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_32,1.0,32,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7187467579624442,0.5967810312310986,0.2573142591251176,0.1612368756154404,0.35625,0.3,0.2,0.6,0.2962962962962963,0.6763149704326175,0.5420451218850575,0.27883813819149794,0.18276075468182076,0.375,0.3,0.225,0.525,0.25925925925925924
mistral7b_v03,mmlu,4,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_32,10.0,32,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7207179167963481,0.6017939429151016,0.2560451886476114,0.1599678051379342,0.34375,0.2916666666666667,0.2,0.65,0.32098765432098764,0.6377217553688141,0.5183389662065998,0.32168982329410123,0.22561243978442405,0.38125,0.31666666666666665,0.25,0.5,0.24691358024691357
mistral7b_v03,mmlu,4,stratified,hidden_pca,hidden_pca_64,0.1,64,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7244527440605872,0.6058623420489179,0.22294292605482033,0.12686554254514315,0.35,0.3,0.1625,0.625,0.30864197530864196,0.725905176885569,0.6073155049243724,0.22499945270254437,0.1289220691928672,0.34375,0.2916666666666667,0.2,0.65,0.32098765432098764
mistral7b_v03,mmlu,4,stratified,hidden_pca,hidden_pca_64,1.0,64,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7190579935677976,0.5970715478239317,0.22488861985106506,0.12881123634138789,0.35625,0.3,0.175,0.6,0.2962962962962963,0.715219421101774,0.586819973438442,0.22902765766223163,0.13295027415255445,0.35,0.2916666666666667,0.2125,0.625,0.30864197530864196
mistral7b_v03,mmlu,4,stratified,hidden_pca,hidden_pca_64,10.0,64,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7068160597572362,0.6002300978024159,0.2511397956562011,0.15506241214652391,0.35,0.325,0.175,0.625,0.30864197530864196,0.6904243178752982,0.546784853019492,0.2410854029611813,0.14500801945150413,0.3625,0.2916666666666667,0.25,0.575,0.2839506172839506
mistral7b_v03,mmlu,4,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_64,0.1,64,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7321298889926341,0.5903547499360517,0.2192150912350564,0.12313770772537921,0.3375,0.2916666666666667,0.175,0.675,0.3333333333333333,0.7083722377840025,0.5815593941364792,0.23940097600791982,0.14332359249824264,0.36875,0.275,0.2125,0.55,0.2716049382716049
mistral7b_v03,mmlu,4,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_64,1.0,64,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7273576097105509,0.5724628179309472,0.21994843953965687,0.12387105602997969,0.35625,0.2916666666666667,0.175,0.6,0.2962962962962963,0.688868139848532,0.549990693393249,0.2746477345830014,0.17857035107332422,0.3625,0.3,0.225,0.575,0.2839506172839506
mistral7b_v03,mmlu,4,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_64,10.0,64,1000,0.596,596,404,600,200,200,81,primary_protocol_compatible,p_max|prob_margin|entropy|logit_margin|prob_A|prob_B|prob_C|prob_D|logit_A|logit_B|logit_C|logit_D|early_layer8_max|late_layer24_max|final_layer32_max,all,0.7198879551820728,0.5701691236062323,0.2408652025712895,0.1447878190616123,0.3625,0.2916666666666667,0.2125,0.575,0.2839506172839506,0.6735138499844382,0.5184871296497784,0.28254121226358275,0.18646382875390557,0.375,0.31666666666666665,0.2375,0.525,0.25925925925925924
mistral7b_v03,trec6,0,stratified,confidence_option,cheap,0.1,0,480,0.4791666666666667,230,250,288,96,96,50,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_abbreviation|prob_a_abbreviation|score_b_entity|prob_b_entity|score_c_description|prob_c_description|score_d_human|prob_d_human|score_e_location|prob_e_location|score_f_numeric|prob_f_numeric,hidden,0.8113043478260871,0.7971310399212249,0.2676007501023209,0.09930812654873925,0.45454545454545453,0.3793103448275862,0.23076923076923078,0.8,0.32,0.8569565217391304,0.836565508499025,0.24993643580328945,0.08164381224970782,0.42857142857142855,0.3275862068965517,0.1794871794871795,0.9,0.36
mistral7b_v03,trec6,0,stratified,confidence_option,cheap,1.0,0,480,0.4791666666666667,230,250,288,96,96,50,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_abbreviation|prob_a_abbreviation|score_b_entity|prob_b_entity|score_c_description|prob_c_description|score_d_human|prob_d_human|score_e_location|prob_e_location|score_f_numeric|prob_f_numeric,hidden,0.8395652173913044,0.8345257736094909,0.2453242822024474,0.07703165864886577,0.44155844155844154,0.3275862068965517,0.23076923076923078,0.85,0.34,0.8700000000000001,0.8578182330600156,0.236931287932899,0.06863866437931737,0.42857142857142855,0.29310344827586204,0.1794871794871795,0.9,0.36
mistral7b_v03,trec6,0,stratified,confidence_option,cheap,10.0,0,480,0.4791666666666667,230,250,288,96,96,50,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_abbreviation|prob_a_abbreviation|score_b_entity|prob_b_entity|score_c_description|prob_c_description|score_d_human|prob_d_human|score_e_location|prob_e_location|score_f_numeric|prob_f_numeric,hidden,0.8408695652173912,0.8339059653499634,0.24467709051102787,0.07638446695744625,0.44155844155844154,0.3275862068965517,0.23076923076923078,0.85,0.34,0.8639130434782608,0.8600850038784471,0.2414895935110401,0.07319696995745847,0.42857142857142855,0.29310344827586204,0.1794871794871795,0.9,0.36
mistral7b_v03,trec6,0,stratified,hidden_pca,hidden_pca_16,0.1,16,480,0.4791666666666667,230,250,288,96,96,50,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_abbreviation|prob_a_abbreviation|score_b_entity|prob_b_entity|score_c_description|prob_c_description|score_d_human|prob_d_human|score_e_location|prob_e_location|score_f_numeric|prob_f_numeric,hidden,0.8343478260869565,0.812293379581331,0.24557625556458038,0.07728363201099875,0.45454545454545453,0.3448275862068966,0.20512820512820512,0.8,0.32,0.8713043478260869,0.8948834504839165,0.24808900564140157,0.07979638208781994,0.4025974025974026,0.3103448275862069,0.23076923076923078,1.0,0.4
mistral7b_v03,trec6,0,stratified,hidden_pca,hidden_pca_16,1.0,16,480,0.4791666666666667,230,250,288,96,96,50,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_abbreviation|prob_a_abbreviation|score_b_entity|prob_b_entity|score_c_description|prob_c_description|score_d_human|prob_d_human|score_e_location|prob_e_location|score_f_numeric|prob_f_numeric,hidden,0.8426086956521739,0.8263867357576824,0.24243829155721236,0.07414566800363073,0.45454545454545453,0.3448275862068966,0.20512820512820512,0.8,0.32,0.8747826086956522,0.8987164385618287,0.24552443538792873,0.0772318118343471,0.4025974025974026,0.3103448275862069,0.23076923076923078,1.0,0.4
mistral7b_v03,trec6,0,stratified,hidden_pca,hidden_pca_16,10.0,16,480,0.4791666666666667,230,250,288,96,96,50,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_abbreviation|prob_a_abbreviation|score_b_entity|prob_b_entity|score_c_description|prob_c_description|score_d_human|prob_d_human|score_e_location|prob_e_location|score_f_numeric|prob_f_numeric,hidden,0.8452173913043478,0.8291747056983538,0.2413331635932794,0.07304054003969776,0.45454545454545453,0.3275862068965517,0.20512820512820512,0.8,0.32,0.8756521739130434,0.8992711298090487,0.24493517784965801,0.07664255429607639,0.4025974025974026,0.3103448275862069,0.20512820512820512,1.0,0.4
mistral7b_v03,trec6,0,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_16,0.1,16,480,0.4791666666666667,230,250,288,96,96,50,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_abbreviation|prob_a_abbreviation|score_b_entity|prob_b_entity|score_c_description|prob_c_description|score_d_human|prob_d_human|score_e_location|prob_e_location|score_f_numeric|prob_f_numeric,hidden,0.8443478260869565,0.8341931379644865,0.24351543743346488,0.07522281387988325,0.42857142857142855,0.3448275862068966,0.23076923076923078,0.85,0.34,0.8808695652173913,0.9002032835109344,0.24434121576967432,0.0760485922160927,0.4155844155844156,0.3103448275862069,0.1794871794871795,0.95,0.38
mistral7b_v03,trec6,0,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_16,1.0,16,480,0.4791666666666667,230,250,288,96,96,50,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_abbreviation|prob_a_abbreviation|score_b_entity|prob_b_entity|score_c_description|prob_c_description|score_d_human|prob_d_human|score_e_location|prob_e_location|score_f_numeric|prob_f_numeric,hidden,0.8652173913043478,0.8743946770126837,0.23789837022860189,0.06960574667502026,0.4155844155844156,0.3103448275862069,0.23076923076923078,0.95,0.38,0.8904347826086957,0.913713767270702,0.24559055712876326,0.07729793357518164,0.4025974025974026,0.27586206896551724,0.1282051282051282,1.0,0.4
mistral7b_v03,trec6,0,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_16,10.0,16,480,0.4791666666666667,230,250,288,96,96,50,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_abbreviation|prob_a_abbreviation|score_b_entity|prob_b_entity|score_c_description|prob_c_description|score_d_human|prob_d_human|score_e_location|prob_e_location|score_f_numeric|prob_f_numeric,hidden,0.8669565217391304,0.879161650069759,0.2400169450654508,0.07172432151186917,0.4025974025974026,0.3103448275862069,0.20512820512820512,1.0,0.4,0.8873913043478261,0.9096607768921803,0.2520023237443979,0.08370970019081628,0.4025974025974026,0.27586206896551724,0.15384615384615385,1.0,0.4
mistral7b_v03,trec6,0,stratified,hidden_pca,hidden_pca_32,0.1,32,480,0.4791666666666667,230,250,288,96,96,50,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_abbreviation|prob_a_abbreviation|score_b_entity|prob_b_entity|score_c_description|prob_c_description|score_d_human|prob_d_human|score_e_location|prob_e_location|score_f_numeric|prob_f_numeric,hidden,0.8756521739130435,0.8694625159414917,0.22874593931993498,0.06045331576635335,0.42857142857142855,0.3103448275862069,0.1794871794871795,0.9,0.36,0.8856521739130435,0.9051926130785796,0.23881975322257004,0.07052712966898841,0.4025974025974026,0.27586206896551724,0.15384615384615385,1.0,0.4
mistral7b_v03,trec6,0,stratified,hidden_pca,hidden_pca_32,1.0,32,480,0.4791666666666667,230,250,288,96,96,50,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_abbreviation|prob_a_abbreviation|score_b_entity|prob_b_entity|score_c_description|prob_c_description|score_d_human|prob_d_human|score_e_location|prob_e_location|score_f_numeric|prob_f_numeric,hidden,0.8752173913043478,0.8605073353033865,0.22794197113677106,0.05964934758318943,0.42857142857142855,0.3103448275862069,0.1794871794871795,0.85,0.34,0.8756521739130434,0.8967554223463332,0.24477024850169649,0.07647762494811486,0.4025974025974026,0.29310344827586204,0.1794871794871795,1.0,0.4
mistral7b_v03,trec6,0,stratified,hidden_pca,hidden_pca_32,10.0,32,480,0.4791666666666667,230,250,288,96,96,50,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_abbreviation|prob_a_abbreviation|score_b_entity|prob_b_entity|score_c_description|prob_c_description|score_d_human|prob_d_human|score_e_location|prob_e_location|score_f_numeric|prob_f_numeric,hidden,0.8717391304347827,0.8557749981549485,0.23024087724363554,0.06194825369005391,0.42857142857142855,0.3103448275862069,0.20512820512820512,0.9,0.36,0.8769565217391304,0.8971935966270617,0.24388850025299016,0.07559587669940854,0.4025974025974026,0.29310344827586204,0.1794871794871795,1.0,0.4
mistral7b_v03,trec6,0,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_32,0.1,32,480,0.4791666666666667,230,250,288,96,96,50,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_abbreviation|prob_a_abbreviation|score_b_entity|prob_b_entity|score_c_description|prob_c_description|score_d_human|prob_d_human|score_e_location|prob_e_location|score_f_numeric|prob_f_numeric,hidden,0.8830434782608695,0.8712355557378415,0.22430356582793437,0.05601094227435274,0.42857142857142855,0.3103448275862069,0.1794871794871795,0.9,0.36,0.9047826086956521,0.920168659968641,0.22721006450659897,0.05891744095301735,0.4025974025974026,0.29310344827586204,0.1282051282051282,1.0,0.4
mistral7b_v03,trec6,0,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_32,1.0,32,480,0.4791666666666667,230,250,288,96,96,50,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_abbreviation|prob_a_abbreviation|score_b_entity|prob_b_entity|score_c_description|prob_c_description|score_d_human|prob_d_human|score_e_location|prob_e_location|score_f_numeric|prob_f_numeric,hidden,0.8969565217391305,0.8876227362234905,0.21915378631649807,0.05086116276291644,0.42857142857142855,0.29310344827586204,0.1794871794871795,0.9,0.36,0.9160869565217391,0.9295741057002453,0.22335915036743115,0.05506652681384952,0.4025974025974026,0.25862068965517243,0.1282051282051282,1.0,0.4
